sale_id,store_id,employee_id,product_id,customer_id,quantity,sale_date,unit_price,discount_pct,payment_method,notes,promo_code,cost_price,sales_amount,cost_amount,profit,margin_pct
6696,3,14,1526,1391,1,,215.12,10.3,Credit Card,,,134.48,215.12,134.48,80.64000000000001,37.48605429527706
6697,1,98,4143,562,1,,176.87,27.5,Debit Card,,,116.91,176.87,116.91,59.96000000000001,33.90060496409793
6708,3,21,2167,53,4,,67.63,7.5,Credit Card,,,37.52,270.52,150.08,120.43999999999997,44.52166198432647
6712,1,118,4050,1455,1,,34.42,26.5,Debit Card,,,17.77,34.42,17.77,16.650000000000002,48.37303893085416
6715,4,42,1999,111,1,,209.16,4.0,Credit Card,,,136.75,209.16,136.75,72.41,34.619430101357814
6720,4,31,4638,1488,3,,13.94,5.6,Debit Card,,,9.78,41.82,29.339999999999996,12.480000000000004,29.842180774748932
6726,2,45,3707,849,3,,289.26,9.8,Credit Card,,,112.18,867.78,336.54,531.24,61.21828113116228
6728,4,1,4479,115,4,,174.9,11.1,Online,,,76.46,699.6,305.84,393.76000000000005,56.283590623213264
6729,3,115,4325,1437,2,,112.02,10.6,Cash,,,40.76,224.04,81.52,142.51999999999998,63.613640421353324
6731,2,23,1836,187,1,,171.78,3.3,Credit Card,,,197.6,171.78,197.6,-25.819999999999993,-15.030853417161483
6735,1,59,1592,91,1,,61.42,23.7,Cash,,,41.75,61.42,41.75,19.67,32.02539889286877
6737,4,1,3312,690,1,,272.11,5.9,Credit Card,,,128.37,272.11,128.37,143.74,52.824225497041645
6740,3,53,2897,757,1,,226.79,7.8,Debit Card,,,106.72,226.79,106.72,120.07,52.94325146611403
6741,2,26,1650,1242,1,,165.82,11.9,Credit Card,,,114.1,165.82,114.1,51.72,31.190447473163672
6746,4,34,2663,247,3,,161.74,6.7,Cash,,,99.77,485.22,299.31,185.91000000000003,38.31457895387659
6752,4,1,2127,253,1,,225.26,10.8,Debit Card,,,87.25,225.26,87.25,138.01,61.2669803782296
6753,1,59,4506,142,2,,272.83,28.9,Cash,,,190.21,545.66,380.42,165.23999999999995,30.282593556427074
6755,2,69,2469,1045,4,,294.63,6.5,Debit Card,,,362.8,1178.52,1451.2,-272.68000000000006,-23.137494484607817
6767,3,88,4625,16,2,,272.27,10.2,Cash,,,126.91,544.54,253.82,290.71999999999997,53.388180849891654
6771,3,21,3501,66,3,,178.7,6.7,Credit Card,,,76.21,536.0999999999999,228.63,307.4699999999999,57.353105763850024
6772,3,21,4067,217,1,,152.07,10.5,Debit Card,,,78.1,152.07,78.1,73.97,48.64207272966397
6781,1,86,1287,1006,1,,145.8,27.2,Credit Card,,,69.79,145.8,69.79,76.01,52.13305898491084
6782,4,34,1389,117,3,,112.44,4.6,Online,,,57.02,337.32,171.06,166.26,49.28850942725009
6785,1,118,2503,712,1,,25.87,26.4,Credit Card,,,16.55,25.87,16.55,9.32,36.026285272516425
6788,3,88,1963,1472,3,,81.2,9.1,Debit Card,,,40.48,243.60000000000002,121.44,122.16000000000003,50.14778325123154
6789,3,46,2162,196,4,,196.77,8.7,Online,,,82.23,787.08,328.92,458.16,58.21009300198201
6792,4,34,2177,121,2,,173.0,6.5,Credit Card,,,118.55,346.0,237.1,108.9,31.47398843930636
6804,4,42,3991,1319,1,,21.74,5.1,Credit Card,,,9.23,21.74,9.23,12.509999999999998,57.54369825206991
6811,1,50,952,794,1,,238.7,24.1,Debit Card,,,117.0,238.7,117.0,121.69999999999999,50.98449937159615
6812,4,70,2418,71,1,,16.77,6.6,Debit Card,,,7.04,16.77,7.04,9.73,58.02027429934407
6816,4,34,3168,38,5,,64.23,10.5,Debit Card,,,30.83,321.15000000000003,154.14999999999998,167.00000000000006,52.00062276194926
6818,2,28,4676,1307,5,,218.62,6.6,Debit Card,,,140.16,1093.1,700.8,392.29999999999995,35.888756746866704
6819,2,103,4264,818,3,,25.72,4.8,Online,,,14.12,77.16,42.36,34.8,45.10108864696734
6831,2,23,1951,10,2,,293.36,7.0,Online,,,200.16,586.72,400.32,186.40000000000003,31.769839105535862
6833,3,53,2239,1273,2,,35.77,11.9,Cash,,,15.33,71.54,30.66,40.88000000000001,57.14285714285715
6837,1,79,1674,1405,1,,7.65,24.4,Credit Card,,,4.82,7.65,4.82,2.83,36.993464052287585
6839,4,70,1732,334,5,,81.6,3.5,Cash,,,29.72,408.0,148.6,259.4,63.57843137254902
6841,3,88,3088,231,1,,30.08,10.0,Cash,,,15.3,30.08,15.3,14.779999999999998,49.13563829787233
6845,1,29,293,1014,5,,244.23,22.8,Cash,,,85.8,1221.1499999999999,429.0,792.1499999999999,64.86918069033288
6851,4,70,2216,39,4,,263.8,3.5,Online,,,175.32,1055.2,701.28,353.9200000000001,33.54056103108416
6852,2,45,2156,831,3,,27.48,7.6,Credit Card,,,12.43,82.44,37.29,45.15,54.76710334788938
6857,1,118,31,663,5,,81.62,33.4,Debit Card,,,47.39,408.1,236.95,171.15000000000003,41.938250428816474
6862,2,43,3704,375,2,,56.67,4.5,Credit Card,,,24.31,113.34,48.62,64.72,57.10252338097759
6867,2,11,216,97,5,,138.45,11.7,Credit Card,,,69.75,692.25,348.75,343.5,49.62080173347779
6868,1,17,1870,199,5,,139.85,24.6,Credit Card,,,73.33,699.25,366.65,332.6,47.56524848051484
6869,4,34,76,53,1,,154.35,4.9,Online,,,60.18,154.35,60.18,94.16999999999999,61.01068999028182
6871,4,31,991,1495,3,,118.38,8.5,Debit Card,,,51.17,355.14,153.51,201.63,56.77479303936476
6874,1,86,167,113,4,,53.52,32.7,Credit Card,,,27.57,214.08,110.28,103.80000000000001,48.4865470852018
6878,1,79,986,970,2,,106.25,32.3,Debit Card,,,72.2,212.5,144.4,68.1,32.04705882352941
6884,3,115,3100,8,5,,134.0,3.8,Cash,,,51.25,670.0,256.25,413.75,61.75373134328358
6885,1,17,4284,25,5,,236.93,31.8,Debit Card,,,129.71,1184.65,648.5500000000001,536.1,45.253872451779
6889,3,14,663,40,5,,102.2,4.6,Credit Card,,,52.3,511.0,261.5,249.5,48.82583170254403
6890,4,34,466,501,5,,134.11,5.8,Debit Card,,,94.5,670.5500000000001,472.5,198.05000000000007,29.535455968980695
6891,3,46,3930,93,4,,45.62,10.3,Online,,,22.0,182.48,88.0,94.47999999999999,51.77553704515563
6900,3,21,2353,1363,2,,25.38,4.5,Credit Card,,,10.27,50.76,20.54,30.22,59.535066981875495
6901,3,88,3343,97,1,,86.21,7.6,Cash,,,51.74,86.21,51.74,34.46999999999999,39.98376058461895
6902,4,42,1037,75,1,,108.58,4.0,Cash,,,126.89,108.58,126.89,-18.310000000000002,-16.86314238349604
6907,2,103,4945,906,1,,216.55,5.2,Cash,,,140.82,216.55,140.82,75.73000000000002,34.97113830524129
6912,4,56,4155,317,3,,216.69,5.9,Cash,,,103.83,650.0699999999999,311.49,338.5799999999999,52.08362176381004
6915,3,115,1294,1265,1,,144.13,6.8,Online,,,100.84,144.13,100.84,43.28999999999999,30.03538472212585
6916,4,34,1059,596,3,,179.65,7.0,Credit Card,,,127.09,538.95,381.27,157.68000000000006,29.256888394099644
6922,1,59,4702,502,2,,231.73,28.2,Online,,,165.82,463.46,331.64,131.82,28.44258404177275
6923,2,8,3677,130,1,,64.92,3.9,Debit Card,,,43.45,64.92,43.45,21.47,33.071472581638936
6924,3,21,3089,135,1,,47.73,11.1,Credit Card,,,31.26,47.73,31.26,16.469999999999995,34.50659962287869
6925,1,59,3221,758,2,,156.24,29.3,Credit Card,,,66.68,312.48,133.36,179.12,57.322068612391185
6931,4,1,2436,146,4,,275.21,7.9,Credit Card,,,139.07,1100.84,556.28,544.56,49.46767922677228
6932,3,88,1596,67,1,,189.94,3.4,Debit Card,,,72.64,189.94,72.64,117.3,61.75634410866589
6934,2,10,1597,167,2,,182.13,7.7,Credit Card,,,120.24,364.26,240.48,123.78,33.98122220392028
6937,2,10,969,1494,1,,295.64,5.8,Debit Card,,,164.85,295.64,164.85,130.79,44.23961574888378
6939,3,14,4383,178,1,,121.14,3.4,Cash,,,47.64,121.14,47.64,73.5,60.67360079247152
6940,2,26,2011,43,1,,183.7,10.3,Debit Card,,,84.45,183.7,84.45,99.24999999999999,54.02830702231899
6943,3,14,3907,1174,5,,232.08,4.9,Cash,,,99.52,1160.4,497.59999999999997,662.8000000000002,57.11823509134783
6944,4,34,4857,213,2,,152.6,3.3,Debit Card,,,54.66,305.2,109.32,195.88,64.18086500655308
6946,2,35,4469,1366,2,,135.98,3.2,Online,,,66.69,271.96,133.38,138.57999999999998,50.956022944550675
6953,4,70,4108,208,2,,33.87,7.0,Credit Card,,,13.43,67.74,26.86,40.879999999999995,60.34839090640685
6955,1,58,1056,388,1,,89.56,27.0,Debit Card,,,38.78,89.56,38.78,50.78,56.699419383653414
6956,4,42,3208,244,2,,243.36,7.3,Cash,,,106.69,486.72,213.38,273.34000000000003,56.159598948060484
6959,2,89,3606,134,1,,240.42,6.1,Cash,,,106.6,240.42,106.6,133.82,55.660926711588054
6963,2,8,4594,190,1,,152.87,10.3,Credit Card,,,63.77,152.87,63.77,89.1,58.28481716491136
6965,2,73,1220,647,2,,287.22,6.9,Debit Card,,,189.23,574.44,378.46,195.98000000000008,34.11670496483533
6967,3,88,3426,39,3,,44.84,8.3,Cash,,,28.45,134.52,85.35,49.170000000000016,36.55218554861732
6971,4,34,1240,7,1,,148.76,9.2,Credit Card,,,83.97,148.76,83.97,64.78999999999999,43.55337456305458
6973,3,46,2533,246,5,,30.95,9.8,Debit Card,,,19.99,154.75,99.94999999999999,54.80000000000001,35.41195476575122
6974,4,42,1122,41,2,,264.68,7.3,Online,,,130.08,529.36,260.16,269.2,50.85386126643494
6977,2,110,4242,908,3,,30.94,5.7,Cash,,,14.26,92.82000000000001,42.78,50.040000000000006,53.910795087265676
6980,2,114,3905,13,3,,78.69,5.6,Cash,,,38.58,236.07,115.74,120.33,50.972169271826154
6984,3,46,3505,351,1,,286.02,8.6,Online,,,202.36,286.02,202.36,83.65999999999997,29.249702817984748
6985,1,86,900,441,2,,124.35,33.9,Cash,,,57.05,248.7,114.1,134.6,54.12143144350623
6989,4,34,1483,775,1,,183.0,9.3,Credit Card,,,129.4,183.0,129.4,53.599999999999994,29.28961748633879
6991,4,70,2443,1317,3,,297.98,5.6,Cash,,,143.8,893.94,431.40000000000003,462.54,51.74172763272703
6997,3,88,4932,270,1,,215.47,5.6,Online,,,145.87,215.47,145.87,69.6,32.3014804845222
7000,3,21,2540,762,1,,299.19,3.3,Credit Card,,,117.41,299.19,117.41,181.78,60.75737825462081
7002,2,103,4195,166,1,,183.55,8.3,Online,,,91.69,183.55,91.69,91.86000000000001,50.04630890765459
7009,4,42,1785,377,1,,182.24,5.8,Cash,,,109.17,182.24,109.17,73.07000000000001,40.09547848990343
7010,2,103,479,887,5,,63.18,9.2,Online,,,40.74,315.9,203.70000000000002,112.19999999999996,35.51756885090217
7011,1,54,3410,135,4,,264.03,33.8,Credit Card,,,119.45,1056.12,477.8,578.3199999999999,54.75892890959361
7012,4,70,464,62,1,,268.38,7.8,Cash,,,126.38,268.38,126.38,142.0,52.910052910052904
7016,1,59,2199,354,3,,297.15,28.5,Debit Card,,,172.32,891.4499999999999,516.96,374.4899999999999,42.009086320040375
7017,2,73,4842,960,4,,118.59,8.6,Debit Card,,,63.54,474.36,254.16,220.20000000000002,46.42044017202125
7020,3,14,2905,870,1,,225.45,4.7,Credit Card,,,123.3,225.45,123.3,102.14999999999999,45.309381237524946
7024,3,115,121,189,4,,275.18,3.7,Debit Card,,,108.87,1100.72,435.48,665.24,60.4368050003634
7026,4,31,1302,145,1,,294.02,11.8,Credit Card,,,194.1,294.02,194.1,99.91999999999999,33.98408271546153
7028,3,46,3869,643,2,,38.95,11.6,Credit Card,,,20.94,77.9,41.88,36.02,46.238767650834404
7031,1,54,4838,356,2,,291.87,31.6,Debit Card,,,179.32,583.74,358.64,225.10000000000002,38.56168842292802
7035,4,1,4673,606,2,,115.64,6.0,Online,,,53.56,231.28,107.12,124.16,53.683846419923896
7039,1,86,2127,1401,1,,225.26,29.3,Credit Card,,,87.25,225.26,87.25,138.01,61.2669803782296
7042,3,115,3628,1258,5,,255.98,7.6,Debit Card,,,99.48,1279.8999999999999,497.40000000000003,782.4999999999998,61.13758887413078
7045,3,14,3643,1296,1,,88.58,8.9,Credit Card,,,49.26,88.58,49.26,39.32,44.38925265296907
7051,3,53,1131,231,2,,248.55,11.7,Cash,,,94.74,497.1,189.48,307.62,61.882920941460476
7052,4,56,2337,231,4,,198.55,10.4,Credit Card,,,136.8,794.2,547.2,247.0,31.100478468899517
7053,1,118,2768,227,4,,226.99,27.8,Online,,,89.58,907.96,358.32,549.6400000000001,60.535706418784976
7055,3,88,3779,269,1,,75.28,10.9,Credit Card,,,52.48,75.28,52.48,22.800000000000004,30.286928799149848
7057,1,58,2688,8,1,,164.33,23.3,Debit Card,,,64.13,164.33,64.13,100.20000000000002,60.97486764437413
7058,1,68,4248,251,2,,45.02,32.7,Online,,,17.61,90.04,35.22,54.82000000000001,60.88405153265216
7065,1,82,3368,240,5,,275.56,28.5,Cash,,,311.66,1377.8,1558.3000000000002,-180.50000000000023,-13.100595151691119
7066,3,46,3684,145,4,,257.66,4.4,Debit Card,,,167.32,1030.64,669.28,361.3600000000001,35.06170922921681
7067,4,31,2349,49,3,,11.93,9.1,Credit Card,,,5.29,35.79,15.870000000000001,19.919999999999998,55.6580050293378
7070,4,1,2673,41,1,,270.56,5.3,Debit Card,,,179.39,270.56,179.39,91.17000000000002,33.69677705499705
7083,3,14,3777,702,2,,68.11,5.0,Credit Card,,,25.15,136.22,50.3,85.92,63.07443840845691
7086,3,88,4198,141,1,,113.2,3.6,Cash,,,79.71,113.2,79.71,33.49000000000001,29.584805653710255
7087,2,103,1199,209,2,,256.72,11.3,Online,,,93.5,513.44,187.0,326.44000000000005,63.57899657214085
7089,3,46,400,103,1,,124.17,3.3,Cash,,,46.79,124.17,46.79,77.38,62.317790126439554
7092,4,34,1292,838,1,,239.26,11.4,Cash,,,108.74,239.26,108.74,130.51999999999998,54.55153389617988
7096,3,88,3132,638,5,,262.69,4.3,Online,,,144.35,1313.45,721.75,591.7,45.04929765122388
7099,1,54,1492,1252,1,,76.08,26.6,Debit Card,,,36.63,76.08,36.63,39.449999999999996,51.853312302839115
7102,4,31,1738,555,5,,6.01,5.1,Credit Card,,,2.19,30.049999999999997,10.95,19.099999999999998,63.56073211314476
7104,2,11,4158,286,5,,265.29,5.0,Credit Card,,,172.89,1326.45,864.4499999999999,462.0000000000001,34.829808888386296
7106,4,34,2971,584,1,,178.38,3.2,Online,,,118.57,178.38,118.57,59.81,33.529543670815116
7108,2,32,2969,1403,2,,164.44,4.5,Debit Card,,,61.53,328.88,123.06,205.82,62.58209681342739
7110,2,45,4628,966,2,,139.15,8.6,Credit Card,,,49.61,278.3,99.22,179.08,64.34782608695653
7112,3,53,601,826,3,,152.35,4.6,Online,,,86.81,457.04999999999995,260.43,196.61999999999995,43.01936330817197
7115,3,46,4281,44,3,,139.99,4.9,Cash,,,58.45,419.97,175.35000000000002,244.62,58.247017644117435
7117,2,73,2530,989,1,,270.38,6.6,Credit Card,,,157.25,270.38,157.25,113.13,41.84111250832162
7119,4,56,3698,20,3,,246.22,9.3,Credit Card,,,86.28,738.66,258.84000000000003,479.81999999999994,64.95816749248638
7123,2,26,3166,332,1,,299.16,11.7,Cash,,,211.09,299.16,211.09,88.07000000000002,29.43909613584704
7125,4,42,4745,107,1,,178.91,11.1,Credit Card,,,113.03,178.91,113.03,65.88,36.82298362305069
7130,4,34,3873,978,1,,282.74,4.6,Debit Card,,,114.4,282.74,114.4,168.34,59.5387988965127
7131,3,14,560,157,3,,68.68,4.4,Cash,,,28.92,206.04000000000002,86.76,119.28000000000002,57.89167152009319
7132,2,114,173,936,4,,253.56,11.1,Credit Card,,,102.59,1014.24,410.36,603.88,59.540148288373565
7133,4,31,451,35,1,,22.29,4.3,Credit Card,,,12.09,22.29,12.09,10.2,45.76043068640646
7134,2,28,2975,173,3,,193.77,11.8,Debit Card,,,76.29,581.3100000000001,228.87,352.44000000000005,60.628580275584454
7135,3,14,1030,812,1,,104.1,5.5,Cash,,,41.15,104.1,41.15,62.949999999999996,60.47070124879923
7136,1,98,1195,145,3,,237.71,32.8,Cash,,,93.74,713.13,281.21999999999997,431.91,60.56539480880064
7139,1,82,2241,1386,1,,16.22,23.0,Debit Card,,,5.72,16.22,5.72,10.5,64.73489519112208
7143,1,82,3762,370,4,,205.5,27.1,Cash,,,91.94,822.0,367.76,454.24,55.26034063260341
7146,2,89,4533,56,1,,272.4,10.4,Online,,,148.3,272.4,148.3,124.09999999999997,45.558002936857555
7150,4,70,3980,1179,1,,78.72,7.9,Cash,,,35.35,78.72,35.35,43.37,55.09400406504065
7152,3,46,4884,623,5,,135.47,3.7,Credit Card,,,67.27,677.35,336.34999999999997,341.00000000000006,50.34324942791763
7154,3,53,4435,204,2,,141.95,10.6,Cash,,,153.83,283.9,307.66,-23.760000000000048,-8.36914406481157
7159,2,103,1141,281,1,,202.11,11.0,Credit Card,,,88.66,202.11,88.66,113.45000000000002,56.13279897085746
7163,4,42,2827,196,1,,138.68,3.9,Debit Card,,,75.37,138.68,75.37,63.31,45.65186039803865
7164,1,29,2504,52,5,,26.2,27.6,Cash,,,9.86,131.0,49.3,81.7,62.36641221374046
7167,1,54,1577,1408,4,,145.89,27.8,Online,,,79.58,583.56,318.32,265.23999999999995,45.45205291658098
7169,2,69,1038,200,1,,19.17,12.0,Credit Card,,,12.03,19.17,12.03,7.140000000000002,37.24569640062599
7174,4,1,4016,266,1,,287.03,11.2,Online,,,164.78,287.03,164.78,122.24999999999997,42.591366756088206
7179,4,34,4439,98,1,,245.69,3.7,Credit Card,,,144.05,245.69,144.05,101.63999999999999,41.36920509585249
7181,4,56,74,984,4,,142.51,9.6,Credit Card,,,82.47,570.04,329.88,240.15999999999997,42.13037681566206
7184,3,46,2095,212,2,,51.19,9.9,Cash,,,26.21,102.38,52.42,49.959999999999994,48.798593475288136
7189,3,88,3842,85,2,,101.0,11.8,Credit Card,,,41.34,202.0,82.68,119.32,59.06930693069307
7190,1,68,4857,204,2,,152.6,27.6,Cash,,,54.66,305.2,109.32,195.88,64.18086500655308
7192,3,14,4249,133,1,,60.55,3.7,Debit Card,,,41.39,60.55,41.39,19.159999999999997,31.643270024772914
7197,3,21,1221,110,4,,161.81,11.3,Online,,,90.06,647.24,360.24,287.0,44.34212965824115
7201,2,26,2240,1489,3,,192.75,4.6,Online,,,94.19,578.25,282.57,295.68,51.13359273670558
7204,2,114,3769,122,1,,168.65,4.7,Debit Card,,,74.98,168.65,74.98,93.67,55.541061369700564
7205,2,23,4881,1342,1,,59.74,7.1,Credit Card,,,40.71,59.74,40.71,19.03,31.854703716103117
7208,1,58,2790,157,4,,93.4,30.3,Online,,,58.41,373.6,233.64,139.96000000000004,37.462526766595296
7211,4,31,2529,676,1,,134.52,8.7,Debit Card,,,77.78,134.52,77.78,56.74000000000001,42.17960154623848
7213,2,23,4326,276,5,,171.58,8.2,Credit Card,,,91.3,857.9000000000001,456.5,401.4000000000001,46.788670008159464
7214,1,58,126,334,2,,223.56,31.1,Credit Card,,,83.64,447.12,167.28,279.84000000000003,62.5872249060655
7218,3,115,732,905,2,,110.7,11.6,Debit Card,,,65.63,221.4,131.26,90.14000000000001,40.71364046973804
7219,3,88,2987,936,5,,167.24,6.1,Online,,,93.93,836.2,469.65000000000003,366.55,43.835206888304235
7223,1,79,307,332,2,,163.63,32.5,Debit Card,,,82.87,327.26,165.74,161.51999999999998,49.35525270427183
7225,1,59,4467,170,2,,174.09,33.0,Online,,,117.7,348.18,235.4,112.78,32.39129186053191
7226,2,13,4958,1455,4,,292.02,10.1,Credit Card,,,198.19,1168.08,792.76,375.31999999999994,32.13136086569413
7229,3,21,4213,673,1,,13.84,3.8,Credit Card,,,7.91,13.84,7.91,5.93,42.846820809248555
7230,4,56,2772,227,5,,274.94,5.5,Credit Card,,,135.86,1374.7,679.3000000000001,695.4,50.58558230886738
7233,2,103,1,145,5,,98.97,7.4,Credit Card,,,107.4,494.85,537.0,-42.14999999999998,-8.517732646256436
7236,3,46,4246,1221,2,,245.11,10.3,Credit Card,,,161.23,490.22,322.46,167.76000000000005,34.221369997144144
7246,1,86,3765,799,1,,241.94,31.2,Cash,,,147.09,241.94,147.09,94.85,39.20393485988261
7247,2,83,1393,183,1,,242.53,7.9,Credit Card,,,141.38,242.53,141.38,101.15,41.706180678678926
7249,3,53,3506,105,2,,103.97,3.8,Cash,,,73.85,207.94,147.7,60.24000000000001,28.969895162065985
7251,1,98,3186,266,2,,46.25,25.5,Credit Card,,,28.9,92.5,57.8,34.7,37.513513513513516
7252,4,31,3134,15,2,,74.59,5.7,Cash,,,30.5,149.18,61.0,88.18,59.10980024131921
7253,3,88,24,4,1,,284.3,8.2,Online,,,362.37,284.3,362.37,-78.07,-27.46042912416461
7256,1,68,2675,1217,2,,33.31,22.6,Cash,,,20.92,66.62,41.84,24.78,37.19603722605824
7260,4,34,665,1305,2,,45.97,10.9,Credit Card,,,25.74,91.94,51.48,40.46,44.00696106156189
7264,3,115,4226,1371,1,,16.07,9.5,Credit Card,,,10.88,16.07,10.88,5.1899999999999995,32.296204107031734
7270,4,42,17,6,1,,118.11,11.2,Credit Card,,,53.15,118.11,53.15,64.96000000000001,54.99957666582
7276,3,53,1486,204,5,,252.83,4.7,Online,,,131.39,1264.15,656.9499999999999,607.2000000000002,48.03227465095124
7277,2,35,4078,683,2,,53.2,11.6,Credit Card,,,34.55,106.4,69.1,37.30000000000001,35.05639097744362
7287,1,54,1418,203,1,,195.33,22.2,Cash,,,92.21,195.33,92.21,103.12000000000002,52.79270977320433
7291,2,103,1575,19,5,,214.11,9.5,Debit Card,,,143.31,1070.5500000000002,716.55,354.0000000000002,33.06711503432817
7293,2,89,3913,1212,1,,93.38,3.1,Debit Card,,,66.02,93.38,66.02,27.36,29.299635896337545
7296,3,115,4513,1178,1,,172.7,3.9,Debit Card,,,93.35,172.7,93.35,79.35,45.94672843080486
7300,3,14,887,820,2,,116.72,10.6,Cash,,,75.42,233.44,150.84,82.6,35.38382453735435
7303,3,14,2506,154,1,,112.87,8.0,Credit Card,,,65.95,112.87,65.95,46.92,41.56994772747408
7316,2,23,568,190,4,,91.56,3.6,Cash,,,44.88,366.24,179.52,186.72,50.982961992136296
7326,2,114,2498,1125,3,,277.2,3.5,Debit Card,,,135.39,831.5999999999999,406.16999999999996,425.42999999999995,51.158008658008654
7330,1,54,2190,1113,5,,248.46,27.0,Debit Card,,,266.02,1242.3,1330.1,-87.79999999999995,-7.067536021894869
7331,3,115,3633,1203,1,,26.64,3.8,Debit Card,,,12.83,26.64,12.83,13.81,51.83933933933934
7332,4,31,1961,295,2,,8.26,10.8,Credit Card,,,5.46,16.52,10.92,5.6,33.89830508474576
7334,2,69,187,668,2,,210.47,6.5,Credit Card,,,129.47,420.94,258.94,162.0,38.48529481636338
7336,2,32,2022,226,1,,206.09,7.3,Cash,,,75.85,206.09,75.85,130.24,63.19569120287254
7338,3,53,2647,320,5,,255.29,6.5,Debit Card,,,127.26,1276.45,636.3000000000001,640.15,50.15080888401425
7344,4,56,2090,215,2,,194.49,10.3,Debit Card,,,76.19,388.98,152.38,236.60000000000002,60.82574939585583
7345,3,21,2285,279,4,,108.58,5.0,Debit Card,,,55.32,434.32,221.28,213.04,49.05139067968318
7346,3,14,2260,149,2,,118.3,4.4,Debit Card,,,83.46,236.6,166.92,69.68,29.450549450549453
7348,4,34,600,304,2,,221.61,9.2,Credit Card,,,153.86,443.22,307.72,135.5,30.571725102657823
7349,2,103,1433,248,1,,101.94,11.5,Cash,,,62.28,101.94,62.28,39.66,38.905238375515005
7351,4,34,1819,239,2,,266.22,11.8,Cash,,,138.67,532.44,277.34,255.10000000000008,47.911501765457146
7352,3,46,96,124,1,,44.16,8.6,Online,,,25.8,44.16,25.8,18.359999999999996,41.576086956521735
7354,4,42,2180,7,1,,78.78,9.5,Cash,,,97.64,78.78,97.64,-18.86,-23.94008631632394
7355,2,83,3484,78,1,,253.29,6.1,Debit Card,,,162.19,253.29,162.19,91.1,35.9666785107979
7358,1,3,4976,183,3,,102.21,32.9,Cash,,,56.97,306.63,170.91,135.72,44.26181391253302
7359,1,4,4648,1283,5,,223.94,22.7,Cash,,,103.43,1119.7,517.1500000000001,602.55,53.81352147896757
7360,1,98,3874,407,3,,252.23,33.7,Debit Card,,,130.84,756.6899999999999,392.52,364.16999999999996,48.126709749038575
7361,3,53,2420,141,1,,187.29,10.7,Cash,,,94.96,187.29,94.96,92.33,49.29788029259438
7362,2,32,1946,300,1,,288.44,9.8,Credit Card,,,139.39,288.44,139.39,149.05,51.674525031202336
7363,4,1,395,925,5,,75.45,10.6,Online,,,27.58,377.25,137.89999999999998,239.35000000000002,63.44599072233268
7364,3,46,4245,858,1,,233.11,3.7,Debit Card,,,105.53,233.11,105.53,127.58000000000001,54.729526832825705
7373,1,82,2121,1184,1,,238.06,29.2,Debit Card,,,295.43,238.06,295.43,-57.370000000000005,-24.098966647063765
7374,2,28,1823,36,5,,184.56,6.8,Debit Card,,,211.8,922.8,1059.0,-136.20000000000005,-14.759427828348509
7375,1,58,4195,406,5,,183.55,27.7,Credit Card,,,91.69,917.75,458.45,459.3,50.04630890765459
7377,2,11,2396,207,5,,215.1,5.6,Cash,,,84.87,1075.5,424.35,651.15,60.54393305439331
7378,2,103,2663,266,3,,161.74,5.3,Debit Card,,,99.77,485.22,299.31,185.91000000000003,38.31457895387659
7381,3,53,748,146,4,,205.91,7.5,Credit Card,,,143.27,823.64,573.08,250.55999999999995,30.421057743674414
7385,1,98,3158,1026,4,,83.07,30.9,Cash,,,49.37,332.28,197.48,134.79999999999998,40.56819549777296
7388,2,69,3232,288,4,,230.99,5.3,Credit Card,,,109.83,923.96,439.32,484.64000000000004,52.45248712065458
7390,1,82,3429,100,1,,85.57,30.5,Cash,,,36.51,85.57,36.51,49.059999999999995,57.3331775154844
7392,4,31,4527,71,1,,48.46,6.0,Online,,,33.45,48.46,33.45,15.009999999999998,30.973999174576967
7393,3,53,4844,237,1,,22.41,8.4,Online,,,9.58,22.41,9.58,12.83,57.25122713074521
7394,3,115,1922,129,4,,276.95,6.2,Cash,,,135.8,1107.8,543.2,564.5999999999999,50.9658783173858
7395,1,68,4929,107,1,,225.15,22.4,Online,,,158.12,225.15,158.12,67.03,29.77126360204308
7397,4,34,2836,107,1,,86.11,11.3,Debit Card,,,47.27,86.11,47.27,38.839999999999996,45.10509813029845
7398,1,54,2547,295,1,,51.02,22.1,Credit Card,,,32.13,51.02,32.13,18.89,37.024696197569575
7406,3,14,3537,930,3,,12.2,9.5,Online,,,5.84,36.599999999999994,17.52,19.079999999999995,52.131147540983605
7408,4,56,2411,62,2,,284.42,12.0,Credit Card,,,127.44,568.84,254.88,313.96000000000004,55.193024400534426
7411,4,70,4389,1104,2,,119.29,11.9,Cash,,,81.42,238.58,162.84,75.74000000000001,31.74616480845
7412,3,88,2934,398,3,,274.13,6.8,Credit Card,,,166.49,822.39,499.47,322.91999999999996,39.266041659066865
7414,3,115,2855,543,3,,290.43,9.3,Debit Card,,,158.74,871.29,476.22,395.06999999999994,45.34311193747202
7418,2,43,4898,1312,4,,247.7,4.0,Cash,,,173.1,990.8,692.4,298.4,30.117077109406537
7425,4,56,4183,339,2,,13.52,10.3,Credit Card,,,7.96,27.04,15.92,11.12,41.124260355029584
7428,3,21,4326,166,2,,171.58,6.4,Debit Card,,,91.3,343.16,182.6,160.56000000000003,46.788670008159464
7429,3,14,2734,118,5,,138.8,3.8,Debit Card,,,53.45,694.0,267.25,426.75,61.491354466858795
