sale_id,store_id,employee_id,product_id,customer_id,qty,sale_date,amount,discount_pct,payment_method
3506,5,22,2886,367,1,2025-10-19,$187.99,7.2,credit card
3511,5,119,2137,23,2,2025-04-05,$24.23,7.9,CREDIT CARD
3516,8,91,3405,70,3,2025-08-06,$26.44,10.5,Credit Card
3517,8,91,4789,759,2,2025-11-03,$176.57,5.9,Cash
3520,6,66,3220,682,1,2025-04-16,$221.1,8.7,cash
3523,7,7,3852,142,1,2025-04-27,$39.73,3.1,CASH
3525,8,57,466,45,1,2025-07-27,$134.11,10.5,cash
3529,8,85,717,204,1,2025-02-18,$247.69,11.1,Cash
3530,8,57,3980,15,2,2025-02-16,$78.72,3.0,CREDIT CARD
3540,8,112,2919,166,1,2025-12-05,$235.72,10.6,ONLINE
3542,8,85,12,1441,2,2025-01-16,$18.71,3.1,Credit Card
3543,8,116,2752,1038,1,2025-10-28,$211.31,11.4,credit card
3544,7,19,1965,210,2,2025-09-22,$281.08,6.1,CREDIT CARD
3547,5,76,1999,1209,2,2025-10-13,$209.16,8.8,Cash
3549,5,76,221,441,4,2025-08-22,$229.43,7.0,Debit Card
3550,5,40,4395,163,4,2025-11-24,$44.9,5.0,Cash
3558,8,112,1289,104,3,2025-04-24,$8.93,3.4,ONLINE
3561,5,119,3007,78,1,2025-11-16,$134.79,9.4,Credit Card
3571,8,109,273,1035,5,2025-04-18,$174.55,11.4,Credit Card
3572,8,94,361,3,1,2025-09-13,$68.51,11.0,credit card
3575,5,105,2396,879,5,2025-01-06,$215.1,9.3,ONLINE
3582,6,49,1670,294,1,2025-05-14,$139.51,11.4,CREDIT CARD
3583,7,104,1982,569,4,2025-01-04,$10.55,10.0,DEBIT CARD
3586,6,66,4821,989,3,2025-03-21,$60.08,6.6,CREDIT CARD
3588,5,47,3337,573,1,2025-03-03,$69.86,5.8,Debit Card
3589,5,40,4109,71,5,2025-08-06,$192.23,9.2,cash
3599,7,84,459,192,1,2024-10-24,$18.18,6.1,DEBIT CARD
3602,5,113,820,298,5,2025-07-08,$185.2,11.4,Credit Card
3612,6,72,4580,1333,1,2025-07-20,$106.55,5.1,debit card
3613,5,105,4663,208,2,2025-06-18,$254.52,8.1,CREDIT CARD
3617,6,107,5,265,5,2024-12-09,$87.09,7.2,Online
3618,7,19,3396,115,2,2024-10-29,$180.95,7.8,CREDIT CARD
3621,7,19,400,548,1,2025-08-26,$124.17,10.3,DEBIT CARD
3623,6,49,2700,66,2,2025-08-05,$23.64,4.5,debit card
3625,8,85,2498,171,1,2025-08-16,$277.2,4.4,debit card
3626,6,77,2504,151,3,2025-02-21,$26.2,9.2,Credit Card
3628,7,19,226,1113,2,2025-07-08,$200.65,10.9,DEBIT CARD
3631,8,109,4270,58,2,2025-01-08,$198.43,6.8,credit card
3632,7,62,1776,61,5,2025-06-06,$187.04,10.9,credit card
3633,8,85,4942,252,3,2025-08-19,$203.77,4.2,Cash
3634,8,57,928,655,1,2025-07-10,$9.84,11.5,Debit Card
3636,5,40,3632,274,1,2024-12-28,$256.48,3.7,credit card
3637,5,40,3667,1250,4,2025-02-05,$286.76,8.4,debit card
3638,8,109,3397,257,1,2025-05-28,$240.44,7.8,CASH
3644,8,91,3048,79,2,2024-10-27,$212.21,3.8,DEBIT CARD
3647,7,19,3032,231,1,2024-12-02,$235.28,3.2,Debit Card
3656,6,99,4204,113,1,2025-11-27,$83.16,11.7,Online
3659,8,94,1033,180,4,2025-06-15,$169.38,8.2,CREDIT CARD
3660,8,109,1553,76,5,2025-04-15,$219.26,9.2,CREDIT CARD
3664,6,96,524,588,1,2025-08-14,$266.62,11.4,ONLINE
3665,7,7,883,596,2,2024-10-11,$249.14,10.0,credit card
3667,8,112,3013,24,3,2025-06-25,$293.92,9.6,Credit Card
3671,8,91,781,124,1,2025-09-05,$160.86,7.2,DEBIT CARD
3674,8,94,4399,57,1,2024-10-31,$275.91,9.7,cash
3675,8,85,447,69,1,2025-03-08,$67.75,9.9,ONLINE
3680,8,109,1721,394,1,2025-03-29,$183.31,7.4,Credit Card
3681,6,49,2907,538,2,2024-10-24,$198.18,5.7,Cash
3683,8,30,4127,162,4,2025-08-14,$287.08,11.7,online
3686,7,62,3107,184,2,2025-05-06,$116.51,9.0,debit card
3688,8,85,3874,190,1,2025-08-12,$252.23,11.3,Cash
3693,8,109,3658,98,1,2025-10-07,$91.63,6.8,Credit Card
3695,7,84,3652,80,2,2025-05-06,$64.73,7.8,Credit Card
3696,6,96,626,1477,1,2025-02-25,$48.8,12.0,ONLINE
3697,6,107,398,1034,2,2025-04-18,$122.06,6.4,credit card
3699,5,40,3183,70,4,2024-12-03,$103.83,4.8,Online
3702,5,20,2691,253,1,2025-01-18,$29.56,9.6,cash
3712,5,76,111,414,3,2025-09-30,$70.21,6.1,cash
3713,7,84,866,24,1,2025-02-04,$10.61,4.1,Debit Card
3721,6,66,3690,1224,4,2025-08-27,$38.07,10.3,Credit Card
3725,5,119,2235,1337,5,2025-07-25,$142.02,4.0,Cash
3726,5,47,1499,628,2,2024-11-28,$26.44,5.1,Cash
3734,5,76,1448,300,3,2025-02-01,$125.82,5.7,Online
3735,5,92,4808,604,1,2025-02-17,$119.6,11.3,debit card
3736,7,7,2630,965,1,2025-03-09,$296.21,5.1,CREDIT CARD
3737,8,116,4153,961,3,2025-06-09,$35.24,6.7,CASH
3738,5,92,2694,300,4,2025-09-16,$208.8,8.2,Online
3739,8,94,4471,126,2,2025-06-21,$145.55,9.8,debit card
3744,7,41,3402,1164,1,2024-11-10,$274.18,7.6,Debit Card
3747,5,47,3110,105,3,2025-03-25,$272.03,7.6,CREDIT CARD
3748,7,7,3655,177,1,2025-06-30,$158.07,7.0,DEBIT CARD
3757,8,116,4698,567,4,2025-07-11,$34.58,8.9,credit card
3759,6,78,4348,1429,3,2025-01-04,$103.07,6.9,ONLINE
3760,8,9,3665,402,2,2025-11-24,$76.94,6.1,CREDIT CARD
3764,7,5,4762,29,1,2025-09-01,$172.61,9.7,Credit Card
3768,5,40,2106,240,5,2025-08-12,$221.01,4.7,Credit Card
3770,8,85,298,1274,2,2025-07-27,$186.86,9.8,credit card
3771,5,22,860,334,2,2025-08-18,$272.38,3.8,Cash
3772,8,57,936,10,4,2025-04-12,$10.97,9.1,Debit Card
3775,7,104,3242,180,4,2025-06-09,$63.88,7.4,DEBIT CARD
3776,5,119,3650,153,5,2025-02-06,$58.65,3.6,Credit Card
3779,5,20,1676,867,4,2025-10-11,$62.91,3.2,CREDIT CARD
3781,7,62,2088,17,2,2025-08-18,$159.78,9.4,credit card
3782,8,30,4988,41,1,2025-08-31,$157.65,5.2,Credit Card
3785,7,7,1656,1382,1,2025-02-04,$215.19,3.4,credit card
3788,8,91,4188,186,3,2024-11-10,$22.17,4.0,Credit Card
3789,8,57,3626,1287,1,2024-12-14,$170.34,7.9,Cash
3791,6,72,2929,1177,5,2025-04-27,$221.68,10.0,DEBIT CARD
3792,7,104,1302,265,1,2025-04-28,$294.02,9.0,online
3793,8,116,4164,36,1,2025-10-19,$295.7,11.5,DEBIT CARD
3803,8,85,4559,467,3,2025-03-13,$182.04,4.6,cash
3806,8,116,202,66,5,2024-11-21,$99.79,7.4,Online
3811,8,9,1559,1407,5,2025-10-10,$171.19,8.5,Cash
3813,8,85,3005,77,5,2024-10-29,$127.03,8.0,DEBIT CARD
3818,8,30,2391,12,5,2025-10-12,$225.26,7.8,credit card
3819,8,116,841,290,1,2025-05-26,$76.91,4.1,CREDIT CARD
3820,8,94,2333,1470,1,2025-05-01,$192.08,9.5,online
3823,5,76,1189,44,2,2025-03-09,$50.59,4.2,Online
3826,7,5,304,229,4,2025-04-08,$249.64,7.2,Online
3829,6,49,1044,206,1,2025-07-09,$188.22,6.8,Debit Card
3832,7,95,4952,232,1,2025-09-22,$279.42,8.8,Credit Card
3833,7,95,1940,264,4,2025-10-05,$168.44,8.8,Debit Card
3835,7,84,1421,1470,2,2025-04-27,$149.89,9.8,CASH
3836,8,109,1257,789,2,2024-11-12,$249.92,4.9,Online
3841,7,84,47,1495,1,2024-10-21,$45.13,9.4,DEBIT CARD
3844,6,78,2912,103,2,2025-08-31,$230.4,3.2,CREDIT CARD
3847,7,5,2841,82,1,2025-03-29,$213.18,5.1,credit card
3850,6,74,4291,495,1,2025-01-26,$201.49,7.4,online
3852,8,30,1705,767,1,2025-04-05,$267.25,11.2,cash
3860,8,85,3445,814,1,2025-02-18,$148.07,5.1,cash
3863,6,78,2393,1414,3,2024-11-16,$156.6,3.9,debit card
3866,8,109,2812,135,1,2025-07-07,$299.63,9.2,DEBIT CARD
3875,8,112,4302,24,2,2024-12-13,$127.35,3.4,CREDIT CARD
3878,6,99,1239,546,2,2025-10-06,$22.33,11.8,debit card
3879,8,30,3636,706,5,2025-03-28,$159.76,4.6,CREDIT CARD
3880,8,112,2659,437,4,2025-06-18,$57.57,7.9,online
3881,5,113,4701,170,2,2024-11-04,$229.97,9.2,online
3884,5,119,782,152,1,2025-05-07,$233.36,9.3,Debit Card
3885,6,99,4879,141,1,2024-12-29,$79.99,8.6,Credit Card
3887,8,91,4259,1458,1,2024-12-16,$252.77,4.0,credit card
3891,7,95,3727,205,1,2025-04-26,$93.24,5.3,ONLINE
3898,6,77,3953,128,2,2025-10-01,$281.48,3.0,Cash
3899,6,96,3921,1104,1,2025-09-30,$125.04,11.8,CREDIT CARD
3900,7,41,3966,332,1,2025-03-15,$271.55,8.7,cash
3903,7,104,3978,11,5,2025-07-25,$75.88,3.8,Cash
3906,5,92,4530,38,1,2025-04-14,$86.32,11.1,online
3909,6,99,1537,723,1,2025-06-19,$274.6,8.6,debit card
3910,5,113,2154,476,1,2025-05-26,$10.49,10.0,CREDIT CARD
3911,8,94,1328,518,5,2025-09-22,$44.07,9.0,debit card
3919,5,92,163,1,2,2025-10-04,$26.0,10.6,CREDIT CARD
3922,7,104,4925,1482,1,2025-01-10,$109.69,4.5,CREDIT CARD
3924,8,91,4306,23,5,2025-08-20,$88.64,5.4,DEBIT CARD
3929,7,84,1711,473,1,2024-11-14,$139.49,8.4,DEBIT CARD
3938,5,105,3326,52,4,2025-02-13,$150.33,9.9,cash
3940,5,40,2140,255,2,2025-07-31,$166.2,6.4,Credit Card
3942,5,47,3156,288,2,2025-05-01,$295.23,4.8,ONLINE
3951,7,19,1195,41,1,2025-11-16,$237.71,10.6,CREDIT CARD
3952,5,105,4910,142,2,2025-01-09,$239.73,11.6,online
3956,8,94,1998,841,1,2024-11-10,$86.56,8.9,Debit Card
3959,8,57,2619,79,2,2025-02-25,$163.85,8.1,DEBIT CARD
3960,8,80,4179,41,4,2024-12-30,$95.95,5.4,debit card
3961,7,62,815,201,2,2025-11-17,$259.91,5.9,Online
3967,7,104,3710,707,2,2025-09-06,$28.9,5.4,Credit Card
3971,8,80,1913,1046,4,2024-10-02,$70.34,10.0,credit card
3976,8,112,4023,470,2,2025-04-01,$212.47,5.8,Credit Card
3977,8,30,3791,147,1,2025-11-01,$108.58,7.8,cash
3978,7,5,3962,197,2,2025-03-21,$207.87,9.1,DEBIT CARD
3986,5,105,2675,1480,3,2025-09-30,$33.31,8.6,debit card
3995,5,105,51,277,1,2025-06-22,$146.82,7.0,CASH
3998,5,22,3253,908,2,2024-10-27,$57.77,10.7,online
3999,5,40,3892,62,1,2024-10-15,$251.04,9.4,CREDIT CARD
4000,6,74,2972,69,2,2025-06-27,$120.91,4.2,CREDIT CARD
4001,8,9,330,286,5,2025-06-15,$65.63,10.5,online
4008,6,66,3337,9,2,2025-01-16,$69.86,6.6,Cash
4010,6,77,3438,1401,1,2025-09-01,$158.96,10.8,Online
4011,8,30,4210,1098,3,2025-12-02,$241.24,10.6,credit card
4012,8,91,1728,1347,1,2025-05-02,$109.81,7.9,credit card
4018,5,92,1796,610,2,2025-10-17,$247.45,6.3,Cash
4023,7,5,1047,126,3,2024-10-22,$244.81,8.4,credit card
4026,8,80,4652,489,1,2025-09-01,$271.26,5.9,CREDIT CARD
4027,5,20,4790,69,1,2025-03-24,$239.56,7.0,Debit Card
4028,6,99,326,178,4,2025-09-29,$40.44,7.4,debit card
4031,7,5,4539,633,4,2025-10-04,$142.39,3.5,DEBIT CARD
4038,6,77,1450,693,2,2024-10-09,$214.59,4.1,Credit Card
4042,8,57,4174,992,1,2025-07-04,$230.52,7.1,Debit Card
4043,5,105,1818,1066,2,2025-08-08,$89.41,3.8,online
4049,6,74,3614,717,1,2025-06-18,$84.75,11.3,Online
4050,5,92,2278,69,2,2025-12-08,$191.29,4.5,online
4055,5,76,3591,219,2,2025-05-05,$124.83,10.0,DEBIT CARD
4056,7,95,4642,263,3,2025-09-20,$293.74,9.6,Debit Card
4057,8,80,1089,264,3,2025-03-07,$174.13,11.8,credit card
4059,7,104,1103,1443,1,2025-10-21,$13.51,5.8,Online
4060,8,57,2091,216,1,2025-09-14,$140.78,4.2,online
4065,8,116,2078,44,5,2025-01-01,$213.58,4.1,CASH
4066,5,92,613,105,2,2025-08-14,$197.12,11.7,Debit Card
4068,5,119,4951,595,3,2025-05-12,$168.36,10.0,Credit Card
4069,8,9,4907,328,1,2024-12-21,$217.45,10.0,online
4070,6,99,2694,148,1,2025-03-02,$208.8,8.5,CREDIT CARD
4071,6,78,4402,82,1,2024-10-18,$224.79,11.9,DEBIT CARD
4073,6,78,4382,923,1,2025-03-23,$188.98,7.2,CASH
4083,7,104,4687,280,3,2024-10-29,$232.09,6.2,Debit Card
4086,7,104,3924,267,5,2025-08-21,$79.29,11.7,debit card
4089,6,49,2420,176,5,2025-06-11,$187.29,5.3,online
4090,5,20,334,422,1,2024-10-23,$277.83,9.9,DEBIT CARD
4091,6,96,2333,209,2,2024-11-07,$192.08,10.2,Debit Card
4093,7,62,4052,284,1,2025-10-31,$23.79,10.3,Cash
4094,6,74,3625,187,2,2025-05-01,$262.44,10.1,DEBIT CARD
4099,8,116,1336,1118,2,2025-04-07,$80.03,6.9,Online
4105,5,92,4641,237,1,2025-08-17,$124.63,6.4,ONLINE
4108,7,104,4809,692,5,2025-03-03,$243.37,4.3,Debit Card
4110,7,62,4551,21,5,2025-08-02,$181.25,8.6,CASH
4116,8,80,4035,7,3,2025-05-28,$212.58,9.6,CREDIT CARD
4117,6,74,53,150,5,2025-11-20,$108.49,11.1,ONLINE
4119,6,77,830,226,4,2025-10-11,$160.26,8.8,CREDIT CARD
4126,7,62,3248,1299,5,2025-11-11,$164.73,6.5,cash
4133,6,96,1227,29,5,2025-09-15,$73.42,7.5,CASH
4135,6,107,197,230,2,2025-05-27,$29.22,6.4,CASH
4138,6,99,3606,1190,5,2025-11-07,$240.42,5.4,Credit Card
4141,6,107,1323,264,1,2025-03-02,$259.33,11.8,DEBIT CARD
4143,6,78,583,1169,5,2025-07-21,$178.69,10.4,DEBIT CARD
4145,5,76,2720,218,1,2025-08-02,$163.14,5.3,Credit Card
4147,6,74,4826,203,1,2025-06-06,$42.75,7.9,ONLINE
4148,8,109,1705,231,2,2025-10-01,$267.25,7.3,DEBIT CARD
4153,6,99,943,190,2,2025-05-04,$270.03,10.6,debit card
4161,5,40,1944,227,1,2025-11-27,$247.09,10.2,CASH
4165,7,41,615,1196,1,2024-10-27,$26.24,4.4,Online
4166,5,105,922,237,3,2025-10-24,$46.05,6.6,cash
4168,5,40,1740,614,1,2025-10-17,$107.12,3.3,online
4176,6,74,667,1055,2,2025-11-01,$147.63,7.9,cash
4179,5,20,1024,818,1,2025-09-15,$177.83,7.3,Debit Card
4183,6,77,4275,282,2,2025-09-11,$5.88,5.0,Credit Card
4185,7,5,1865,1069,4,2024-12-08,$236.52,7.4,Debit Card
4187,7,84,3457,243,1,2025-01-11,$254.16,11.6,credit card
4190,7,41,4770,99,1,2025-05-20,$71.43,11.1,credit card
4195,6,107,3694,890,5,2025-07-09,$179.33,10.4,online
4197,6,77,3914,1203,3,2024-12-31,$151.18,5.6,Credit Card
4199,7,95,650,57,1,2025-09-11,$187.93,3.7,CREDIT CARD
4204,7,104,3177,242,2,2024-10-21,$220.44,11.5,cash
4205,6,77,2507,1437,1,2024-10-19,$74.62,4.0,debit card
4213,8,57,2361,194,2,2025-03-02,$268.45,3.5,Online
4215,5,40,2300,175,3,2025-07-27,$136.2,10.7,Credit Card
4218,6,77,3740,768,5,2025-04-01,$184.87,3.1,credit card
4219,8,116,4339,186,2,2025-02-20,$116.58,9.9,DEBIT CARD
4223,7,41,354,181,2,2025-04-08,$158.84,10.0,CASH
4224,5,47,3081,946,1,2024-10-26,$278.13,10.0,CREDIT CARD
4227,6,78,1806,277,3,2025-12-03,$211.89,10.9,Credit Card
4228,6,99,4682,256,3,2024-11-01,$132.6,5.3,CREDIT CARD
4229,5,113,755,341,1,2025-04-08,$46.13,7.0,debit card
4230,6,99,81,395,4,2025-08-04,$68.7,7.4,CREDIT CARD
4234,7,41,3327,933,5,2025-12-01,$146.15,8.1,CREDIT CARD
4240,7,7,4095,196,2,2025-08-11,$85.36,5.5,CASH
4245,6,74,3986,246,1,2025-05-03,$146.44,11.6,Cash
4248,6,72,3736,283,4,2025-11-19,$64.59,7.0,Credit Card
4249,6,74,1499,521,5,2025-01-30,$26.44,10.3,Debit Card
4253,5,47,3980,51,1,2025-01-19,$78.72,9.3,credit card
4260,8,116,652,229,3,2025-05-27,$50.42,3.1,credit card
4261,6,77,2631,33,2,2025-01-25,$83.18,4.2,cash
4264,7,5,4762,519,1,2025-01-24,$172.61,4.7,Debit Card
4269,6,77,1945,1334,4,2025-12-01,$18.81,9.2,CREDIT CARD
4271,5,22,4427,972,4,2025-03-20,$47.28,5.2,cash
4272,8,91,3861,362,1,2025-08-18,$60.3,8.6,Credit Card
4278,8,94,2040,96,1,2025-10-25,$60.12,4.4,Debit Card
4280,8,91,1998,278,1,2025-08-20,$86.56,10.3,Cash
4282,6,66,4924,1081,1,2025-06-09,$38.7,9.3,Cash
4283,5,22,3115,20,5,2024-10-14,$258.79,7.3,Cash
4285,8,57,858,203,1,2025-11-24,$204.14,3.9,cash
4289,6,49,2018,94,4,2025-07-04,$126.32,5.4,online
4295,8,116,3013,1224,5,2024-10-17,$293.92,5.3,Online
4297,7,5,2977,778,4,2024-12-27,$268.11,4.6,credit card
4298,5,20,414,505,1,2025-11-19,$66.96,9.9,Credit Card
4299,7,84,4941,1312,2,2025-05-24,$299.88,4.4,debit card
4302,7,62,649,733,1,2025-09-18,$43.69,5.6,debit card
4304,6,78,3459,128,1,2025-08-18,$71.87,10.4,Cash
4305,5,119,432,140,4,2025-08-05,$8.92,5.1,DEBIT CARD
4307,6,66,1333,227,2,2025-04-02,$140.57,6.0,ONLINE
4310,8,116,2310,136,2,2024-12-28,$54.89,6.8,CASH
4311,6,66,683,1151,1,2025-03-11,$45.24,11.5,CASH
4313,5,47,2784,209,1,2025-03-20,$252.18,4.1,CREDIT CARD
4314,8,85,2259,37,1,2025-02-08,$125.25,4.6,debit card
4317,5,20,3169,83,2,2025-06-01,$12.14,9.7,Online
4318,7,62,1725,170,1,2025-01-30,$243.85,11.2,debit card
4319,5,105,4778,34,3,2024-10-17,$115.68,9.6,Debit Card
4320,7,19,1217,835,2,2025-08-22,$206.12,12.0,credit card
4328,8,30,1532,725,1,2025-10-24,$209.28,4.3,CASH
4329,5,92,3946,1163,3,2025-07-11,$97.86,11.4,Online
4331,5,105,193,873,1,2024-12-10,$33.98,5.4,credit card
4332,8,30,3985,192,2,2025-07-25,$123.22,4.5,cash
4337,7,104,695,828,1,2025-01-03,$256.57,7.3,debit card
4338,5,105,3698,288,1,2025-01-06,$246.22,11.1,DEBIT CARD
4342,7,84,3650,76,1,2025-01-30,$58.65,5.5,Debit Card
4346,8,91,799,149,1,2025-06-03,$220.27,10.7,Cash
4355,8,30,3260,18,5,2025-11-26,$200.73,5.2,CASH
4357,8,57,3289,565,3,2024-11-16,$284.05,9.8,Cash
4358,6,78,1498,112,1,2025-09-27,$29.42,8.6,Cash
4362,7,41,515,196,3,2025-03-30,$142.75,8.0,Credit Card
4364,5,105,4966,237,4,2025-02-02,$292.08,8.7,DEBIT CARD
4365,5,113,1127,1415,5,2025-02-06,$188.2,11.2,ONLINE
4366,7,104,3063,385,3,2025-03-07,$140.87,8.7,debit card
4371,8,30,1404,158,1,2025-07-08,$41.34,5.1,Online
4375,8,9,2285,46,1,2025-12-02,$108.58,5.7,DEBIT CARD
4377,7,104,4964,191,4,2024-11-04,$160.6,3.3,credit card
4379,5,20,879,174,2,2025-02-24,$254.97,8.7,debit card
4381,5,20,3000,1259,5,2025-10-31,$173.49,11.9,Debit Card
4383,5,47,975,81,3,2025-09-05,$189.94,6.8,Cash
4391,5,40,103,574,5,2025-03-15,$183.46,11.6,Cash
4398,6,49,3278,269,5,2024-11-20,$102.86,8.4,Online
4403,5,47,12,25,1,2024-11-08,$18.71,5.9,credit card
4406,7,41,4918,263,5,2024-12-12,$67.56,9.1,credit card
4410,8,112,2848,287,1,2025-02-09,$52.71,3.7,Online
4417,8,80,1018,7,4,2024-10-26,$55.68,9.7,credit card
4418,7,41,3398,580,1,2024-12-10,$249.41,9.9,ONLINE
4422,6,77,188,1062,5,2025-05-01,$202.34,11.0,debit card
4424,5,76,729,829,4,2024-11-17,$44.51,7.9,Credit Card
4428,5,119,30,1075,4,2025-06-16,$185.07,11.1,credit card
4430,8,94,3349,1202,2,2025-08-19,$83.58,7.3,CASH
4431,5,47,4953,1472,1,2025-09-20,$283.48,6.3,debit card
4432,7,19,3116,88,3,2025-06-25,$244.28,6.3,credit card
4434,8,94,2951,123,1,2025-05-17,$40.57,11.6,credit card
4436,8,91,3555,1054,2,2025-11-01,$215.5,10.2,debit card
4440,8,116,3241,112,1,2025-11-01,$288.91,6.3,credit card
4451,8,57,2303,293,2,2025-04-30,$155.59,9.0,ONLINE
4453,5,105,4463,70,4,2025-08-15,$226.86,7.9,Online
4463,7,84,4780,227,2,2024-12-11,$150.91,3.0,debit card
4467,7,41,1841,207,1,2025-04-17,$218.14,3.3,Online
4471,7,62,4094,1100,1,2024-12-03,$239.12,3.6,credit card
4472,8,80,2607,1424,4,2025-06-04,$70.46,10.9,Debit Card
4473,8,9,2888,28,2,2025-09-28,$293.62,10.7,credit card
4476,5,119,1643,216,4,2025-02-25,$32.75,6.9,debit card
4477,7,62,1467,136,2,2024-10-17,$29.87,5.5,Cash
4478,6,74,2531,108,1,2024-11-08,$109.47,11.6,online
4479,8,30,2708,221,3,2025-08-15,$45.64,8.2,cash
4481,8,112,4983,213,1,2025-08-23,$152.36,7.8,ONLINE
4487,5,105,1974,187,4,2025-04-27,$207.46,3.8,Debit Card
4488,8,109,2319,482,3,2025-06-05,$55.88,8.9,Cash
4489,5,113,3774,1145,1,2024-12-05,$28.49,5.7,Debit Card
4497,8,91,3579,1147,2,2025-03-26,$150.11,8.1,Credit Card
4498,6,78,1599,296,3,2025-08-23,$87.33,6.0,credit card
4499,5,47,778,60,2,2025-11-14,$286.59,5.8,Online
4500,5,92,2675,1435,2,2025-09-19,$33.31,9.1,Credit Card
4502,7,84,1481,53,1,2024-11-08,$229.95,8.3,Debit Card
4503,5,119,334,287,4,2025-10-31,$277.83,11.6,online
4505,5,119,1525,119,2,2025-06-15,$169.8,5.8,Credit Card
4514,8,85,4864,5,2,2025-09-08,$279.19,9.6,Cash
4515,7,41,1017,62,1,2025-03-02,$155.62,8.4,Cash
4519,8,80,2201,563,5,2025-12-09,$14.74,7.5,debit card
4523,6,78,2073,244,3,2025-05-24,$232.48,7.0,Credit Card
4530,8,9,4814,767,4,2025-10-29,$62.81,9.1,cash
4533,8,91,1783,1,1,2025-04-29,$33.94,3.6,Credit Card
4534,5,20,1293,47,2,2024-11-21,$136.53,6.8,cash
4536,7,7,1145,153,1,2025-08-03,$95.4,4.1,Credit Card
4537,7,84,4070,207,4,2025-07-28,$66.02,11.2,debit card
4538,7,7,4435,527,3,2025-04-12,$141.95,4.0,credit card
4539,5,20,428,167,2,2025-09-25,$43.64,10.5,Online
4540,8,109,3794,1121,1,2024-11-26,$161.68,10.0,DEBIT CARD
4541,8,30,4783,194,2,2025-03-04,$223.56,11.0,CREDIT CARD
4544,8,9,1187,245,1,2025-11-30,$128.11,5.8,CREDIT CARD
4545,5,22,3379,176,2,2025-08-15,$36.31,9.2,CREDIT CARD
4549,6,74,2987,926,2,2025-05-27,$167.24,11.9,CREDIT CARD
4554,5,47,327,116,4,2025-09-05,$192.84,7.8,Credit Card
4560,6,49,2864,166,4,2025-03-19,$158.59,11.9,CREDIT CARD
4563,8,57,4123,1385,3,2025-11-01,$193.44,6.1,online
4564,6,72,688,231,2,2025-01-12,$190.29,6.2,CASH
4565,6,66,4608,579,1,2025-04-01,$11.99,7.7,Credit Card
4568,6,72,2909,152,5,2024-11-27,$254.38,9.9,Debit Card
4569,5,105,616,140,4,2025-12-07,$243.94,3.6,credit card
4571,6,77,1425,8,3,2025-07-29,$261.7,10.9,debit card
4572,8,80,2178,1181,2,2025-02-06,$167.67,8.4,debit card
4577,7,5,3140,47,1,2024-12-07,$171.49,10.1,credit card
4579,6,72,878,61,1,2024-12-02,$294.51,6.9,Cash
4580,8,116,4242,975,1,2025-02-07,$30.94,9.9,cash
4581,7,95,4492,444,2,2024-11-30,$81.38,6.9,Debit Card
4584,7,19,3479,1381,2,2025-10-24,$35.53,10.6,DEBIT CARD
4589,8,112,4870,725,1,2025-02-09,$250.29,5.7,Credit Card
4591,7,7,834,699,1,2025-03-27,$109.31,11.2,Credit Card
4592,6,96,2619,1169,2,2025-08-25,$163.85,4.5,cash
4593,8,116,4414,175,3,2024-12-29,$157.22,11.4,DEBIT CARD
4599,5,47,1766,563,2,2024-10-13,$80.27,10.9,Online
4606,8,94,2584,1053,2,2025-08-23,$55.42,9.7,Cash
4609,6,49,4075,1434,1,2024-10-14,$187.08,4.9,debit card
4610,7,62,73,231,2,2025-10-05,$207.0,11.1,Credit Card
4619,5,40,3038,1178,1,2025-07-13,$87.78,11.4,DEBIT CARD
4624,6,49,327,726,1,2025-08-10,$192.84,7.8,credit card
4631,7,84,106,1080,2,2025-05-28,$95.04,6.7,ONLINE
4634,7,62,2190,299,1,2025-07-29,$248.46,3.2,Credit Card
4635,6,78,4597,85,1,2025-01-17,$260.21,3.6,CASH
4644,6,77,1582,7,5,2025-07-01,$128.4,8.6,DEBIT CARD
4646,8,112,844,448,1,2025-09-06,$13.99,3.7,cash
4647,7,5,1862,1387,1,2025-11-03,$184.03,10.2,cash
4648,6,107,600,15,1,2025-06-04,$221.61,4.4,credit card
4649,8,9,153,1464,2,2025-10-25,$52.77,4.6,credit card
4650,5,105,764,236,3,2024-11-29,$57.21,6.6,Credit Card
4655,6,96,1089,296,5,2025-03-09,$174.13,6.5,Credit Card
4657,8,91,4179,825,1,2024-11-24,$95.95,8.7,online
4659,6,72,4806,962,1,2025-03-12,$220.47,6.7,Online
4662,6,66,2190,732,2,2025-09-11,$248.46,5.6,CASH
4663,5,119,2262,295,1,2025-10-10,$94.26,3.5,DEBIT CARD
4673,5,47,3964,17,2,2025-06-13,$160.0,5.9,CREDIT CARD
4678,6,66,965,1274,2,2025-07-01,$103.16,6.2,Online
4681,6,49,2123,598,1,2025-06-22,$226.97,10.5,online
4689,7,5,2050,41,1,2025-07-23,$153.88,8.1,DEBIT CARD
4690,6,74,2308,1370,2,2025-07-06,$38.25,7.4,CREDIT CARD
4691,7,7,3564,52,5,2025-09-15,$294.0,9.1,CREDIT CARD
4694,5,119,3375,949,3,2024-12-31,$226.09,8.4,Online
4697,7,5,2722,226,3,2024-10-25,$159.13,10.7,CASH
4699,6,74,2743,802,1,2024-12-11,$254.83,4.7,DEBIT CARD
4702,8,116,4011,167,1,2025-02-01,$282.24,6.9,CASH
