stock_id,store_id,product_id,quantity,reorder_level,last_restocked,batch_number,expiry_date,received_date,condition_notes
7166,4,3636,74,53,2026-05-06,BATCH-7166,2028-09-05,2026-05-06,
7167,10,4537,73,29,2026-05-23,BATCH-7167,2027-01-01,2026-05-23,
7168,11,3301,79,16,2026-01-04,BATCH-7168,2027-01-02,2026-01-04,
7169,6,1189,85,48,2025-06-27,BATCH-7169,2026-09-25,2025-06-27,Expiring in 15 days - flag for clearance
7170,4,4905,2,58,2025-12-13,BATCH-7170,2026-10-26,2025-12-13,Expiring in 46 days - monitor
7171,4,2900,34,31,2026-08-23,BATCH-7171,2026-11-05,2026-08-23,
7172,1,3265,97,50,2026-04-19,BATCH-7172,2029-03-10,2026-04-19,
7173,1,4408,81,24,2026-04-03,BATCH-7173,2028-11-13,2026-04-03,
7174,3,2283,94,38,2025-11-18,BATCH-7174,2026-05-26,2025-11-18,Expiring in 0 days - flag for clearance
7175,12,281,8,33,2025-09-23,BATCH-7175,2027-10-15,2025-09-23,Below reorder level - reorder placed 2025-09-26
7176,10,4341,115,15,2025-08-20,BATCH-7176,2027-09-16,2025-08-20,
7177,4,1252,25,16,2026-01-09,BATCH-7177,2026-11-03,2026-01-09,
7178,7,419,62,53,2025-11-29,BATCH-7178,2025-12-20,2025-11-29,Expiring in 0 days - flag for clearance
7179,7,1697,90,21,2025-07-03,BATCH-7179,2028-05-28,2025-07-03,
7180,1,3291,15,25,2025-10-07,BATCH-7180,2028-05-03,2025-10-07,Below reorder level - reorder placed 2025-10-17
7181,9,2008,84,18,2026-05-16,BATCH-7181,2027-07-05,2026-05-16,
7182,2,297,3,28,2026-01-23,BATCH-7182,2028-07-11,2026-01-23,
7183,12,3106,94,41,2026-07-02,BATCH-7183,2027-09-15,2026-07-02,
7184,12,1866,63,56,2025-10-18,BATCH-7184,2029-11-27,2025-10-18,
7185,11,2653,73,28,2026-04-15,BATCH-7185,2028-05-26,2026-04-15,
7186,10,547,83,21,2025-06-03,BATCH-7186,2026-11-01,2025-06-03,Expiring in 52 days - monitor
7187,1,304,75,19,2026-09-03,BATCH-7187,2027-05-05,2026-09-03,
7188,2,2245,27,53,2025-08-12,BATCH-7188,2029-09-25,2025-08-12,Below reorder level - reorder placed 2025-08-20
7189,10,1522,9,28,2026-05-22,BATCH-7189,2028-03-30,2026-05-22,
7190,8,1604,25,21,2026-03-17,BATCH-7190,2026-08-10,2026-03-17,Expiring in 0 days - flag for clearance
7191,11,3676,105,17,2026-07-23,BATCH-7191,2029-09-19,2026-07-23,
7192,11,867,93,57,2026-04-13,BATCH-7192,2029-10-28,2026-04-13,
7193,5,3133,68,50,2025-08-29,BATCH-7193,2027-04-24,2025-08-29,
7194,1,1186,94,41,2026-05-13,BATCH-7194,2028-03-15,2026-05-13,
7195,11,2315,49,38,2026-04-02,BATCH-7195,2026-06-26,2026-04-02,Expiring in 0 days - flag for clearance
7196,1,3805,63,50,2026-07-01,BATCH-7196,2029-05-16,2026-07-01,
7197,3,3742,47,24,2026-07-26,BATCH-7197,2029-03-08,2026-07-26,
7198,12,465,52,56,2026-01-08,BATCH-7198,2026-11-11,2026-01-08,
7199,2,3134,63,30,2026-04-28,BATCH-7199,2026-10-11,2026-04-28,Expiring in 31 days - monitor
7200,6,3187,76,16,2026-03-14,BATCH-7200,2026-09-06,2026-03-14,Expiring in 0 days - flag for clearance
7201,11,3238,21,23,2025-06-28,BATCH-7201,2028-07-16,2025-06-28,Below reorder level - reorder placed 2025-07-03
7202,2,606,71,40,2026-04-10,BATCH-7202,2027-03-13,2026-04-10,
7203,10,1265,72,26,2025-11-30,BATCH-7203,2026-08-18,2025-11-30,Expiring in 0 days - flag for clearance
7204,5,819,27,18,2026-09-02,BATCH-7204,2026-11-18,2026-09-02,
7205,12,1086,75,40,2025-07-19,BATCH-7205,2027-12-14,2025-07-19,
7206,7,3066,6,42,2026-06-12,BATCH-7206,2026-10-23,2026-06-12,Below reorder level - reorder placed 2026-06-21
7207,3,1986,18,15,2025-06-02,BATCH-7207,2027-09-25,2025-06-02,
7208,4,3894,42,53,2026-06-03,BATCH-7208,2026-04-27,2026-06-03,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2026-06-12
7209,10,530,117,57,2026-08-31,BATCH-7209,2027-01-07,2026-08-31,
7210,10,2138,110,50,2025-10-27,BATCH-7210,2029-11-11,2025-10-27,
7211,9,4267,14,45,2025-12-04,BATCH-7211,2029-08-15,2025-12-04,
7212,7,2957,24,28,2025-07-23,BATCH-7212,2028-10-21,2025-07-23,
7213,9,4488,80,45,2025-08-09,BATCH-7213,2027-10-18,2025-08-09,
7214,10,3403,47,50,2025-12-09,BATCH-7214,2026-11-03,2025-12-09,Expiring in 54 days - monitor
7215,2,535,51,27,2026-02-19,BATCH-7215,2026-11-20,2026-02-19,
7216,7,4411,65,51,2026-05-27,BATCH-7216,2027-02-24,2026-05-27,
7217,12,606,90,52,2025-06-06,BATCH-7217,2027-03-13,2025-06-06,
7218,1,4823,31,25,2026-07-06,BATCH-7218,2026-12-20,2026-07-06,
7219,2,4454,37,57,2025-08-25,BATCH-7219,2026-09-16,2025-08-25,Expiring in 6 days - flag for clearance; Below reorder level - reorder placed 2025-09-02
7220,5,4828,101,53,2026-07-04,BATCH-7220,2029-03-09,2026-07-04,
7221,4,30,33,22,2026-08-11,BATCH-7221,2027-07-31,2026-08-11,
7222,11,3822,82,55,2025-06-22,BATCH-7222,2029-10-25,2025-06-22,
7223,2,373,47,43,2025-06-21,BATCH-7223,2028-08-01,2025-06-21,
7224,7,2726,75,43,2026-08-06,BATCH-7224,2028-04-26,2026-08-06,
7225,12,3041,71,16,2026-04-01,BATCH-7225,2028-05-04,2026-04-01,
7226,10,4237,0,24,2026-08-25,BATCH-7226,2026-09-23,2026-08-25,Expiring in 13 days - flag for clearance; Below reorder level - reorder placed 2026-08-30
7227,6,1179,7,33,2026-03-19,BATCH-7227,2028-06-19,2026-03-19,Below reorder level - reorder placed 2026-04-01
7228,12,3128,40,53,2025-09-03,BATCH-7228,2026-10-25,2025-09-03,Expiring in 45 days - monitor; Below reorder level - reorder placed 2025-09-09
7229,8,3053,49,26,2025-06-30,BATCH-7229,2027-03-22,2025-06-30,
7230,3,567,37,22,2025-06-09,BATCH-7230,2027-11-21,2025-06-09,
7231,2,1096,70,21,2025-09-22,BATCH-7231,2026-01-07,2025-09-22,Expiring in 0 days - flag for clearance
7232,8,3836,51,27,2025-06-02,BATCH-7232,2027-05-19,2025-06-02,
7233,10,3618,92,49,2026-05-30,BATCH-7233,2029-07-03,2026-05-30,
7234,7,827,107,16,2026-06-04,BATCH-7234,2028-08-25,2026-06-04,
7235,6,4770,50,57,2025-11-27,BATCH-7235,2027-06-13,2025-11-27,Below reorder level - reorder placed 2025-12-03
7236,11,4754,30,17,2026-03-17,BATCH-7236,2026-11-27,2026-03-17,Expiring in 78 days - monitor
7237,4,1309,103,52,2025-09-02,BATCH-7237,2028-08-17,2025-09-02,
7238,2,3785,43,46,2026-04-13,BATCH-7238,2029-03-03,2026-04-13,
7239,4,2503,10,57,2026-05-24,BATCH-7239,2028-04-09,2026-05-24,Below reorder level - reorder placed 2026-05-28
7240,3,313,96,26,2025-07-06,BATCH-7240,2026-11-12,2025-07-06,
7241,3,2329,25,58,2025-09-10,BATCH-7241,2026-11-28,2025-09-10,Below reorder level - reorder placed 2025-09-20
7242,12,4699,60,28,2026-06-03,BATCH-7242,2026-12-23,2026-06-03,
7243,12,3767,20,32,2026-05-26,BATCH-7243,2026-12-07,2026-05-26,Expiring in 88 days - monitor
7244,12,4288,22,38,2026-06-20,BATCH-7244,2028-10-17,2026-06-20,Below reorder level - reorder placed 2026-06-27
7245,3,3673,32,33,2026-07-17,BATCH-7245,2029-07-03,2026-07-17,Below reorder level - reorder placed 2026-07-21
7246,3,3288,31,49,2025-09-04,BATCH-7246,2027-06-16,2025-09-04,
7247,12,1725,22,54,2026-01-16,BATCH-7247,2029-01-30,2026-01-16,Below reorder level - reorder placed 2026-01-22
7248,12,104,8,31,2025-07-10,BATCH-7248,2026-05-11,2025-07-10,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2025-07-22
7249,12,3548,2,34,2026-01-28,BATCH-7249,2029-07-28,2026-01-28,Below reorder level - reorder placed 2026-01-31
7250,10,2559,106,55,2026-06-30,BATCH-7250,2026-12-04,2026-06-30,
7251,11,1170,26,41,2026-04-15,BATCH-7251,2027-03-10,2026-04-15,
7252,10,2582,42,19,2025-12-13,BATCH-7252,2027-04-30,2025-12-13,
7253,7,4928,94,48,2026-03-19,BATCH-7253,2028-08-04,2026-03-19,
7254,3,4852,116,51,2025-09-25,BATCH-7254,2029-04-21,2025-09-25,
7255,2,4142,116,58,2025-10-16,BATCH-7255,2029-06-28,2025-10-16,
7256,12,1085,86,26,2026-02-10,BATCH-7256,2029-10-20,2026-02-10,
7257,11,4069,106,50,2025-07-20,BATCH-7257,2026-06-21,2025-07-20,Expiring in 0 days - flag for clearance
7258,5,2645,37,31,2026-06-04,BATCH-7258,2029-07-06,2026-06-04,
7259,12,4237,10,53,2026-03-05,BATCH-7259,2026-09-23,2026-03-05,Expiring in 13 days - flag for clearance; Below reorder level - reorder placed 2026-03-15
7260,11,1141,41,49,2025-09-04,BATCH-7260,2028-09-11,2025-09-04,Below reorder level - reorder placed 2025-09-17
7261,1,4260,64,18,2025-06-01,BATCH-7261,2026-01-22,2025-06-01,Expiring in 0 days - flag for clearance
7262,7,1279,64,40,2025-11-27,BATCH-7262,2026-11-13,2025-11-27,
7263,9,1844,73,31,2026-07-01,BATCH-7263,2027-11-16,2026-07-01,
7264,8,961,76,30,2026-09-03,BATCH-7264,2026-01-24,2026-09-03,Expiring in 0 days - flag for clearance
7265,2,3164,118,44,2026-08-14,BATCH-7265,2026-08-13,2026-08-14,Expiring in 0 days - flag for clearance
7266,6,2934,52,23,2026-01-02,BATCH-7266,2026-03-25,2026-01-02,Expiring in 0 days - flag for clearance
7267,6,2463,79,34,2026-01-07,BATCH-7267,2027-10-20,2026-01-07,
7268,6,4135,72,15,2025-11-20,BATCH-7268,2026-12-18,2025-11-20,
7269,8,2589,1,58,2026-05-15,BATCH-7269,2028-04-17,2026-05-15,Below reorder level - reorder placed 2026-05-23
7270,12,443,115,21,2026-02-06,BATCH-7270,2029-01-17,2026-02-06,
7271,10,2217,81,18,2025-09-20,BATCH-7271,2029-10-23,2025-09-20,
7272,7,3629,44,18,2026-03-18,BATCH-7272,2029-11-27,2026-03-18,
7273,5,3160,20,39,2025-06-12,BATCH-7273,2028-09-24,2025-06-12,
7274,1,136,101,57,2025-11-22,BATCH-7274,2026-10-08,2025-11-22,Expiring in 28 days - flag for clearance
7275,12,2152,6,39,2026-03-21,BATCH-7275,2028-08-27,2026-03-21,Below reorder level - reorder placed 2026-04-02
7276,10,405,2,41,2025-09-08,BATCH-7276,2027-07-22,2025-09-08,Below reorder level - reorder placed 2025-09-15
7277,1,613,1,39,2026-08-25,BATCH-7277,2029-04-17,2026-08-25,Below reorder level - reorder placed 2026-09-02
7278,9,2977,91,33,2025-06-16,BATCH-7278,2028-01-31,2025-06-16,
7279,11,1218,74,55,2026-05-25,BATCH-7279,2029-06-07,2026-05-25,
7280,4,3930,40,18,2026-02-12,BATCH-7280,2029-08-01,2026-02-12,
7281,1,2120,54,40,2026-04-11,BATCH-7281,2029-03-20,2026-04-11,
7282,11,4085,84,35,2025-10-12,BATCH-7282,2027-02-03,2025-10-12,
7283,4,4187,34,30,2026-08-25,BATCH-7283,2027-07-09,2026-08-25,
7284,12,411,54,26,2026-03-19,BATCH-7284,2026-12-08,2026-03-19,Expiring in 89 days - monitor
7285,6,1239,102,45,2026-08-13,BATCH-7285,2026-10-31,2026-08-13,Expiring in 51 days - monitor
7286,2,4311,18,16,2025-07-29,BATCH-7286,2029-06-21,2025-07-29,
7287,12,3199,97,35,2026-09-03,BATCH-7287,2026-02-24,2026-09-03,Expiring in 0 days - flag for clearance
7288,5,1377,76,45,2026-07-29,BATCH-7288,2029-04-04,2026-07-29,
7289,12,211,34,19,2026-03-23,BATCH-7289,2027-10-11,2026-03-23,
7290,1,2692,110,43,2026-01-23,BATCH-7290,2026-12-04,2026-01-23,
7291,8,2791,74,32,2025-10-12,BATCH-7291,2028-04-28,2025-10-12,
7292,9,645,60,34,2025-08-11,BATCH-7292,2026-11-28,2025-08-11,
7293,1,4063,28,51,2025-07-06,BATCH-7293,2027-07-17,2025-07-06,
7294,1,1079,61,52,2025-11-06,BATCH-7294,2027-05-25,2025-11-06,
7295,6,1180,75,37,2026-01-25,BATCH-7295,2029-10-20,2026-01-25,
7296,7,4385,18,44,2026-04-01,BATCH-7296,2027-06-10,2026-04-01,
7297,6,2207,20,39,2026-05-16,BATCH-7297,2028-03-23,2026-05-16,Below reorder level - reorder placed 2026-05-20
7298,3,319,94,26,2026-06-18,BATCH-7298,2027-08-10,2026-06-18,
7299,6,4960,116,36,2025-07-29,BATCH-7299,2026-11-08,2025-07-29,
7300,10,856,32,40,2026-02-05,BATCH-7300,2030-01-11,2026-02-05,Below reorder level - reorder placed 2026-02-17
7301,3,476,86,57,2026-08-28,BATCH-7301,2027-03-26,2026-08-28,
7302,6,1256,75,37,2025-08-24,BATCH-7302,2028-08-28,2025-08-24,
7303,1,2084,18,33,2025-07-09,BATCH-7303,2029-05-29,2025-07-09,Below reorder level - reorder placed 2025-07-14
7304,4,3329,20,20,2025-12-10,BATCH-7304,2029-02-22,2025-12-10,
7305,4,46,42,45,2025-08-28,BATCH-7305,2028-03-12,2025-08-28,Below reorder level - reorder placed 2025-09-04
7306,8,4876,43,37,2025-08-28,BATCH-7306,2029-08-31,2025-08-28,
7307,1,4623,67,42,2025-06-23,BATCH-7307,2026-12-13,2025-06-23,
7308,12,1760,31,49,2026-01-24,BATCH-7308,2029-11-27,2026-01-24,Below reorder level - reorder placed 2026-02-02
7309,11,101,115,33,2026-07-09,BATCH-7309,2026-05-24,2026-07-09,Expiring in 0 days - flag for clearance
7310,7,2918,34,52,2026-06-07,BATCH-7310,2029-02-05,2026-06-07,Below reorder level - reorder placed 2026-06-20
7311,4,4837,70,48,2025-12-25,BATCH-7311,2026-09-19,2025-12-25,Expiring in 9 days - flag for clearance
7312,2,4611,50,50,2026-07-20,BATCH-7312,2026-02-04,2026-07-20,Expiring in 0 days - flag for clearance
7313,1,1802,57,17,2026-07-13,BATCH-7313,2026-08-27,2026-07-13,Expiring in 0 days - flag for clearance
7314,5,656,110,16,2026-03-16,BATCH-7314,2029-10-05,2026-03-16,
7315,2,2563,39,59,2025-06-08,BATCH-7315,2029-12-26,2025-06-08,
7316,12,4138,22,58,2026-03-29,BATCH-7316,2026-11-26,2026-03-29,Expiring in 77 days - monitor
7317,9,3725,46,52,2026-05-22,BATCH-7317,2028-04-13,2026-05-22,Below reorder level - reorder placed 2026-05-30
7318,5,1070,24,51,2026-07-06,BATCH-7318,2026-09-30,2026-07-06,Expiring in 20 days - flag for clearance
7319,10,2020,114,20,2026-08-03,BATCH-7319,2027-10-19,2026-08-03,
7320,12,4038,28,41,2026-04-25,BATCH-7320,2029-09-15,2026-04-25,
7321,4,4527,9,16,2026-03-06,BATCH-7321,2026-02-16,2026-03-06,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2026-03-14
7322,6,3310,62,48,2025-06-12,BATCH-7322,2028-10-01,2025-06-12,
7323,1,1932,97,27,2025-11-27,BATCH-7323,2026-10-18,2025-11-27,
7324,12,3950,6,59,2025-08-03,BATCH-7324,2027-08-21,2025-08-03,
7325,9,3952,92,42,2025-06-13,BATCH-7325,2026-02-06,2025-06-13,Expiring in 0 days - flag for clearance
7326,7,4439,103,37,2026-02-28,BATCH-7326,2026-11-16,2026-02-28,
7327,5,3880,11,36,2025-08-26,BATCH-7327,2028-05-13,2025-08-26,Below reorder level - reorder placed 2025-08-31
7328,3,3489,70,17,2025-07-30,BATCH-7328,2028-02-27,2025-07-30,
7329,8,2353,46,55,2025-07-17,BATCH-7329,2028-05-05,2025-07-17,Below reorder level - reorder placed 2025-07-24
7330,9,724,39,33,2025-06-27,BATCH-7330,2026-11-08,2025-06-27,
7331,7,4052,47,56,2025-12-08,BATCH-7331,2030-01-10,2025-12-08,Below reorder level - reorder placed 2025-12-11
7332,7,3704,96,27,2025-09-19,BATCH-7332,2028-02-14,2025-09-19,
7333,2,3005,100,41,2026-01-06,BATCH-7333,2027-07-15,2026-01-06,
7334,11,4558,42,24,2026-07-04,BATCH-7334,2029-03-09,2026-07-04,
7335,8,4049,49,26,2025-12-06,BATCH-7335,2025-12-19,2025-12-06,Expiring in 0 days - flag for clearance
7336,3,2957,108,57,2026-05-23,BATCH-7336,2028-10-21,2026-05-23,
7337,7,3401,43,55,2025-11-04,BATCH-7337,2028-09-04,2025-11-04,
7338,7,3729,119,27,2025-11-05,BATCH-7338,2029-05-07,2025-11-05,
7339,10,1191,102,35,2025-11-22,BATCH-7339,2027-11-28,2025-11-22,
7340,3,431,92,31,2026-03-25,BATCH-7340,2026-06-12,2026-03-25,Expiring in 0 days - flag for clearance
7341,11,4960,75,59,2026-03-05,BATCH-7341,2026-11-08,2026-03-05,Expiring in 59 days - monitor
7342,7,1307,110,16,2026-08-05,BATCH-7342,2029-08-19,2026-08-05,
7343,10,650,91,33,2026-08-19,BATCH-7343,2026-11-27,2026-08-19,
7344,10,1692,55,54,2026-03-21,BATCH-7344,2029-11-24,2026-03-21,
7345,1,4612,52,20,2025-11-19,BATCH-7345,2028-09-09,2025-11-19,
7346,9,330,46,48,2026-04-09,BATCH-7346,2026-10-12,2026-04-09,
7347,1,1477,24,16,2026-07-25,BATCH-7347,2029-11-26,2026-07-25,
7348,11,4156,81,16,2026-08-07,BATCH-7348,2028-10-10,2026-08-07,
7349,7,4837,77,38,2026-05-01,BATCH-7349,2026-09-19,2026-05-01,Expiring in 9 days - flag for clearance
7350,1,3251,86,37,2026-01-16,BATCH-7350,2028-05-08,2026-01-16,
7351,7,4719,80,35,2026-04-22,BATCH-7351,2026-12-29,2026-04-22,
7352,3,4607,47,32,2026-04-22,BATCH-7352,2028-04-01,2026-04-22,
7353,11,1220,74,40,2026-02-17,BATCH-7353,2028-01-25,2026-02-17,
7354,3,2313,119,31,2025-12-05,BATCH-7354,2026-12-25,2025-12-05,
7355,2,1729,115,54,2025-09-21,BATCH-7355,2027-06-13,2025-09-21,
7356,6,1020,118,34,2026-08-01,BATCH-7356,2027-03-25,2026-08-01,
7357,4,4706,23,53,2026-05-12,BATCH-7357,2027-08-15,2026-05-12,Below reorder level - reorder placed 2026-05-20
7358,3,3273,44,41,2026-03-18,BATCH-7358,2029-01-13,2026-03-18,
7359,11,1466,91,28,2025-11-14,BATCH-7359,2027-02-04,2025-11-14,
7360,7,744,101,49,2025-09-20,BATCH-7360,2027-07-01,2025-09-20,
7361,1,95,89,35,2026-08-26,BATCH-7361,2027-09-25,2026-08-26,
7362,6,682,39,31,2026-02-27,BATCH-7362,2026-10-28,2026-02-27,Expiring in 48 days - monitor
7363,8,2836,57,29,2026-07-11,BATCH-7363,2026-11-29,2026-07-11,
7364,6,3217,61,45,2025-09-20,BATCH-7364,2026-02-26,2025-09-20,Expiring in 0 days - flag for clearance
7365,11,1019,27,19,2025-07-29,BATCH-7365,2030-01-16,2025-07-29,
7366,9,912,80,19,2026-03-28,BATCH-7366,2026-07-21,2026-03-28,Expiring in 0 days - flag for clearance
7367,9,4190,3,38,2026-06-24,BATCH-7367,2026-09-24,2026-06-24,Expiring in 14 days - flag for clearance; Below reorder level - reorder placed 2026-07-01
7368,8,2251,109,48,2026-04-25,BATCH-7368,2026-10-14,2026-04-25,
7369,3,213,51,37,2025-10-17,BATCH-7369,2029-01-06,2025-10-17,
7370,1,4258,99,20,2025-07-06,BATCH-7370,2028-07-14,2025-07-06,
7371,7,3852,73,57,2026-08-29,BATCH-7371,2029-01-23,2026-08-29,
7372,3,135,86,39,2025-07-25,BATCH-7372,2029-10-07,2025-07-25,
7373,1,2206,89,38,2026-03-25,BATCH-7373,2027-09-21,2026-03-25,
7374,2,1704,94,34,2026-08-03,BATCH-7374,2029-11-27,2026-08-03,
7375,6,4006,15,16,2025-07-29,BATCH-7375,2026-02-20,2025-07-29,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2025-08-10
7376,12,1443,37,52,2026-03-16,BATCH-7376,2028-09-28,2026-03-16,Below reorder level - reorder placed 2026-03-29
7377,5,681,70,32,2026-04-28,BATCH-7377,2026-09-16,2026-04-28,Expiring in 6 days - flag for clearance
7378,6,1121,9,41,2026-04-23,BATCH-7378,2029-07-05,2026-04-23,
7379,8,1574,33,29,2025-07-03,BATCH-7379,2028-10-21,2025-07-03,
7380,2,3023,7,23,2025-10-19,BATCH-7380,2026-11-24,2025-10-19,Below reorder level - reorder placed 2025-10-27
7381,6,2136,6,34,2025-08-24,BATCH-7381,2028-09-14,2025-08-24,Below reorder level - reorder placed 2025-08-28
7382,6,72,39,54,2025-08-13,BATCH-7382,2029-03-06,2025-08-13,Below reorder level - reorder placed 2025-08-20
7383,6,3384,50,58,2025-07-25,BATCH-7383,2026-08-06,2025-07-25,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2025-07-31
7384,6,3144,66,53,2025-09-21,BATCH-7384,2028-09-10,2025-09-21,
7385,5,1521,43,36,2025-11-18,BATCH-7385,2027-04-04,2025-11-18,
7386,6,4658,36,43,2026-05-05,BATCH-7386,2026-02-24,2026-05-05,Expiring in 0 days - flag for clearance
7387,5,94,46,39,2025-10-24,BATCH-7387,2028-11-04,2025-10-24,
7388,2,2487,2,56,2026-04-24,BATCH-7388,2027-02-21,2026-04-24,
7389,5,2418,32,34,2025-09-16,BATCH-7389,2027-11-28,2025-09-16,
7390,1,4937,20,54,2026-01-19,BATCH-7390,2029-06-22,2026-01-19,Below reorder level - reorder placed 2026-01-28
7391,2,120,12,41,2025-08-18,BATCH-7391,2029-09-24,2025-08-18,Below reorder level - reorder placed 2025-08-25
7392,8,246,47,39,2026-07-04,BATCH-7392,2027-10-11,2026-07-04,
7393,5,3029,93,26,2026-04-06,BATCH-7393,2027-11-26,2026-04-06,
7394,4,926,119,32,2026-01-27,BATCH-7394,2029-06-25,2026-01-27,
7395,11,2403,93,35,2026-02-22,BATCH-7395,2027-01-03,2026-02-22,
7396,2,687,55,57,2025-12-27,BATCH-7396,2030-01-01,2025-12-27,
7397,7,2269,111,45,2026-02-17,BATCH-7397,2026-11-30,2026-02-17,Expiring in 81 days - monitor
7398,1,1475,55,32,2026-02-08,BATCH-7398,2028-12-07,2026-02-08,
7399,1,4166,14,56,2026-05-09,BATCH-7399,2027-08-19,2026-05-09,
7400,8,182,100,30,2025-07-30,BATCH-7400,2028-05-22,2025-07-30,
7401,12,170,83,34,2025-09-27,BATCH-7401,2027-10-12,2025-09-27,
7402,11,71,47,43,2026-09-01,BATCH-7402,2028-06-09,2026-09-01,
7403,11,3023,56,25,2026-05-15,BATCH-7403,2026-11-24,2026-05-15,
7404,11,3178,42,17,2026-07-22,BATCH-7404,2028-05-18,2026-07-22,
7405,2,942,7,22,2026-08-28,BATCH-7405,2026-03-03,2026-08-28,Expiring in 0 days - flag for clearance
7406,11,654,83,55,2026-01-18,BATCH-7406,2026-01-16,2026-01-18,Expiring in 0 days - flag for clearance
7407,5,4699,29,58,2026-04-09,BATCH-7407,2026-12-23,2026-04-09,
7408,6,2696,56,33,2026-02-02,BATCH-7408,2029-07-13,2026-02-02,
7409,8,4793,72,40,2026-02-12,BATCH-7409,2028-06-27,2026-02-12,
7410,9,853,25,41,2025-12-14,BATCH-7410,2027-12-09,2025-12-14,
7411,6,285,104,29,2026-01-20,BATCH-7411,2026-06-29,2026-01-20,Expiring in 0 days - flag for clearance
7412,3,2764,69,33,2026-01-24,BATCH-7412,2027-05-17,2026-01-24,
7413,5,4235,67,46,2026-01-15,BATCH-7413,2029-05-20,2026-01-15,
7414,7,3416,74,50,2026-07-15,BATCH-7414,2029-05-04,2026-07-15,
7415,5,119,28,36,2026-03-31,BATCH-7415,2029-03-26,2026-03-31,Below reorder level - reorder placed 2026-04-04
7416,8,1275,118,20,2026-07-30,BATCH-7416,2029-12-23,2026-07-30,
7417,4,514,91,42,2026-07-18,BATCH-7417,2028-06-23,2026-07-18,
7418,8,125,32,25,2025-08-01,BATCH-7418,2026-05-29,2025-08-01,Expiring in 0 days - flag for clearance
7419,11,2967,75,19,2026-03-26,BATCH-7419,2027-09-06,2026-03-26,
7420,1,3769,19,30,2025-07-18,BATCH-7420,2027-01-07,2025-07-18,Below reorder level - reorder placed 2025-07-28
7421,5,1538,100,52,2025-08-16,BATCH-7421,2026-12-02,2025-08-16,
7422,3,1506,70,33,2026-08-16,BATCH-7422,2029-07-21,2026-08-16,
7423,8,3113,66,55,2025-08-27,BATCH-7423,2029-01-05,2025-08-27,
7424,10,3460,89,21,2025-08-03,BATCH-7424,2027-06-02,2025-08-03,
7425,7,4217,105,47,2026-01-05,BATCH-7425,2029-09-27,2026-01-05,
7426,2,4359,47,32,2026-05-16,BATCH-7426,2027-11-14,2026-05-16,
7427,9,2762,17,59,2025-06-11,BATCH-7427,2026-12-01,2025-06-11,Expiring in 82 days - monitor; Below reorder level - reorder placed 2025-06-21
7428,10,4758,101,18,2025-10-02,BATCH-7428,2028-11-08,2025-10-02,
7429,12,1897,22,47,2025-11-25,BATCH-7429,2029-08-10,2025-11-25,Below reorder level - reorder placed 2025-11-28
7430,7,2172,52,34,2026-04-29,BATCH-7430,2028-08-22,2026-04-29,
7431,2,1396,15,46,2026-04-17,BATCH-7431,2028-12-05,2026-04-17,Below reorder level - reorder placed 2026-04-27
7432,12,4049,104,28,2026-08-24,BATCH-7432,2025-12-19,2026-08-24,Expiring in 0 days - flag for clearance
7433,3,3334,54,23,2026-08-08,BATCH-7433,2028-11-01,2026-08-08,
7434,9,4694,111,41,2026-08-08,BATCH-7434,2028-06-13,2026-08-08,
7435,9,3697,36,38,2025-12-02,BATCH-7435,2027-04-11,2025-12-02,Below reorder level - reorder placed 2025-12-07
7436,12,2920,84,18,2026-07-27,BATCH-7436,2027-06-07,2026-07-27,
7437,10,2061,54,41,2026-03-06,BATCH-7437,2027-01-28,2026-03-06,
7438,4,3634,59,34,2026-08-13,BATCH-7438,2026-09-09,2026-08-13,Expiring in 0 days - flag for clearance
7439,2,3394,76,23,2025-12-31,BATCH-7439,2026-09-23,2025-12-31,Expiring in 13 days - flag for clearance
7440,6,4691,59,35,2025-07-31,BATCH-7440,2027-10-26,2025-07-31,
7441,9,3138,30,36,2025-11-26,BATCH-7441,2027-06-09,2025-11-26,Below reorder level - reorder placed 2025-12-08
7442,10,1998,35,21,2026-07-01,BATCH-7442,2026-10-27,2026-07-01,
7443,7,4689,49,17,2025-08-10,BATCH-7443,2027-09-25,2025-08-10,
7444,2,1728,88,28,2026-07-12,BATCH-7444,2026-12-06,2026-07-12,Expiring in 87 days - monitor
7445,2,4276,47,34,2025-07-09,BATCH-7445,2028-05-28,2025-07-09,
7446,12,1560,25,47,2026-02-11,BATCH-7446,2026-09-08,2026-02-11,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2026-02-19
7447,11,4538,48,54,2025-08-02,BATCH-7447,2026-10-15,2025-08-02,Expiring in 35 days - monitor; Below reorder level - reorder placed 2025-08-13
7448,8,3342,1,40,2025-10-02,BATCH-7448,2026-10-06,2025-10-02,Expiring in 26 days - flag for clearance
7449,5,174,36,31,2025-08-10,BATCH-7449,2028-11-25,2025-08-10,
7450,5,1768,93,21,2025-10-14,BATCH-7450,2026-12-16,2025-10-14,
7451,2,37,39,29,2025-09-01,BATCH-7451,2026-04-26,2025-09-01,Expiring in 0 days - flag for clearance
