sale_id,store_id,employee_id,product_id,customer_id,quantity,sale_date,unit_price,discount_pct,payment_method
3843,2,11,3108,51,1,02/08/2025,100.7,6.7,Credit Card
3845,2,73,1279,286,2,13/06/2025,184.44,9.3,Online
3846,4,1,3028,168,1,31/12/2024,82.38,5.8,Debit Card
3848,2,89,3125,235,1,06/11/2025,6.16,10.2,Credit Card
3855,3,46,168,70,2,16/04/2025,45.04,4.9,Online
3859,4,31,2193,157,5,22/12/2024,170.57,9.6,Debit Card
3864,1,4,516,202,4,11/01/2025,169.82,23.6,Cash
3868,4,70,3494,131,1,27/07/2025,150.03,8.8,Credit Card
3870,1,98,451,1245,4,13/11/2024,22.29,28.4,Cash
3871,4,70,4765,188,1,14/12/2024,141.89,10.2,Online
3872,3,21,1638,97,5,12/08/2025,248.76,7.9,Debit Card
3873,2,110,2823,651,1,14/01/2025,55.64,4.7,Cash
3883,2,10,3991,1306,1,21/12/2024,21.74,11.1,Credit Card
3890,2,32,3477,98,2,10/11/2025,98.03,8.2,Debit Card
3896,4,70,3143,629,5,16/08/2025,248.95,4.4,Debit Card
3905,2,23,3179,1199,1,23/04/2025,50.14,5.9,Credit Card
3907,1,98,3314,1285,5,25/09/2025,176.67,24.8,Debit Card
3908,2,8,4792,190,5,19/03/2025,55.38,6.8,Online
3913,1,29,4826,233,1,22/11/2024,42.75,23.2,Credit Card
3915,4,34,2322,541,5,08/03/2025,187.39,7.6,Cash
3916,1,68,2755,344,2,27/12/2024,42.0,23.4,Cash
3923,3,14,4438,811,1,08/10/2024,152.0,5.2,Debit Card
3926,2,23,3834,59,2,12/10/2025,77.1,5.7,Debit Card
3927,4,1,2617,904,4,06/11/2024,218.73,5.5,Credit Card
3930,4,1,298,476,5,16/01/2025,186.86,7.9,Credit Card
3932,3,88,409,1136,2,26/06/2025,271.38,3.4,Online
3933,1,118,2850,678,1,01/11/2024,193.26,23.6,Credit Card
3936,2,11,3625,12,1,02/10/2024,262.44,5.5,Cash
3946,1,68,4191,1073,2,11/08/2025,111.6,24.3,Online
3947,3,88,3082,248,2,16/04/2025,282.19,3.2,Cash
3949,3,115,1749,517,2,25/03/2025,181.25,5.0,Credit Card
3950,2,35,3285,112,2,13/07/2025,191.77,4.5,Debit Card
3953,1,98,2271,149,1,29/11/2025,92.25,24.5,Credit Card
3954,1,29,1435,1106,3,28/08/2025,262.7,28.3,Debit Card
3955,4,42,861,154,3,27/11/2024,258.81,4.1,Cash
3958,3,115,327,48,2,19/06/2025,192.84,3.5,Online
3964,1,82,4491,172,3,20/05/2025,5.44,31.5,Cash
3968,4,70,1634,234,1,28/04/2025,108.33,7.7,Cash
3969,1,86,2098,447,5,17/10/2025,68.15,26.8,Cash
3972,3,46,2212,205,1,05/01/2025,219.35,8.0,Cash
3974,4,1,425,293,5,12/06/2025,259.35,9.1,Debit Card
3975,1,98,3682,261,2,05/08/2025,42.37,32.4,Debit Card
3979,3,88,3464,916,4,04/04/2025,229.39,5.4,Debit Card
3980,2,43,1843,192,4,22/02/2025,244.19,4.6,Credit Card
3981,4,56,2407,461,2,18/03/2025,40.4,9.7,Debit Card
3982,2,69,490,491,5,25/10/2024,25.1,6.7,Online
3983,1,58,4401,1110,1,21/08/2025,288.3,27.2,Credit Card
3987,3,46,678,85,1,12/07/2025,176.5,10.0,Credit Card
3988,3,53,2910,647,4,29/03/2025,293.09,3.2,Cash
3991,1,59,3756,152,5,07/05/2025,128.73,23.9,Credit Card
3992,1,3,1433,14,5,11/05/2025,101.94,31.5,Debit Card
3993,3,115,2516,409,1,19/01/2025,242.08,8.9,Credit Card
3997,1,98,68,23,1,09/10/2025,246.76,29.1,Cash
4002,1,59,2264,694,1,29/07/2025,70.75,29.1,Online
4007,1,48,1193,1344,2,12/12/2024,122.9,22.3,Online
4013,2,103,663,60,4,19/10/2024,102.2,5.4,Online
4017,1,48,891,537,1,28/07/2025,141.39,32.9,Online
4020,2,23,3228,1125,4,06/12/2024,144.66,11.7,Debit Card
4022,1,4,1288,81,5,05/12/2024,202.49,28.5,Debit Card
4025,2,32,4739,198,2,04/04/2025,20.8,3.4,Debit Card
4032,4,31,4057,41,1,10/11/2024,65.21,4.1,Cash
4033,3,14,1597,1163,4,07/08/2025,182.13,6.2,Debit Card
4034,2,11,1491,424,4,26/02/2025,45.0,10.0,Debit Card
4036,1,4,1065,243,1,15/07/2025,56.29,29.0,Credit Card
4037,4,70,2462,595,3,28/01/2025,15.65,11.3,Cash
4039,3,21,1316,915,3,06/11/2024,31.91,7.7,Credit Card
4040,3,88,1607,132,1,28/05/2025,222.78,8.6,Cash
4044,2,43,2215,41,5,21/06/2025,194.04,3.5,Online
4048,1,17,1298,55,1,08/11/2025,22.75,33.7,Credit Card
4051,3,46,2815,1352,5,30/09/2025,46.14,7.3,Cash
4053,1,79,1478,145,4,27/11/2024,172.91,29.4,Debit Card
4054,1,68,131,24,1,17/09/2025,10.49,28.3,Cash
4058,3,88,667,1056,2,15/10/2024,147.63,8.5,Online
4061,3,53,4829,82,1,13/06/2025,248.57,3.9,Cash
4075,1,68,2334,176,1,15/08/2025,13.67,32.3,Online
4076,1,59,769,68,2,31/03/2025,153.19,33.5,Cash
4077,3,88,1437,197,5,16/10/2025,268.15,7.0,Credit Card
4078,2,23,3801,209,4,27/10/2024,220.65,3.3,Cash
4080,2,110,3471,1321,1,08/04/2025,27.97,9.0,Debit Card
4081,4,31,3217,1019,1,14/12/2024,193.82,10.9,Credit Card
4092,3,14,3086,162,1,14/08/2025,85.65,10.7,Debit Card
4095,4,34,2723,18,2,22/10/2024,76.03,9.1,Credit Card
4096,2,8,2821,209,5,17/09/2025,125.34,4.0,Credit Card
4097,1,58,1984,99,1,27/11/2024,236.49,24.6,Debit Card
4100,4,42,1799,576,1,23/02/2025,138.19,11.2,Online
4103,1,3,4885,184,3,10/05/2025,194.55,31.3,Cash
4104,4,42,4132,123,4,29/08/2025,28.05,10.7,Credit Card
4106,1,79,3716,1337,1,18/07/2025,105.11,29.5,Credit Card
4112,1,29,3131,166,2,05/07/2025,279.22,23.1,Debit Card
4118,4,31,3126,249,1,04/05/2025,66.37,8.1,Debit Card
4121,4,34,4377,1092,4,13/02/2025,72.14,3.1,Credit Card
4122,2,11,4446,149,4,13/11/2024,218.75,4.4,Credit Card
4125,2,10,382,195,2,29/08/2025,229.5,5.4,Debit Card
4128,3,53,4835,270,3,02/06/2025,134.04,4.2,Cash
4130,4,31,400,69,1,16/12/2024,124.17,3.5,Cash
4131,3,14,1879,97,1,30/10/2024,89.26,7.0,Cash
4132,3,46,956,381,2,09/12/2024,246.49,3.9,Credit Card
4136,2,8,3561,1254,2,05/11/2025,20.63,10.3,Debit Card
4137,1,3,1190,185,3,31/03/2025,236.39,27.3,Debit Card
4139,1,98,3153,346,4,31/10/2024,118.25,26.6,Cash
4144,1,54,4201,395,2,08/06/2025,155.8,33.4,Credit Card
4146,4,31,2704,828,1,20/07/2025,40.05,3.3,Credit Card
4149,1,17,2230,212,4,12/03/2025,277.55,23.3,Credit Card
4150,2,45,341,1490,1,04/01/2025,287.43,4.0,Credit Card
4151,2,28,1356,811,1,05/02/2025,269.39,10.5,Cash
4156,4,56,1163,6,1,20/02/2025,276.57,3.3,Online
4159,1,50,113,229,5,04/05/2025,281.07,31.5,Debit Card
4167,2,8,4498,42,1,19/09/2025,22.2,11.5,Credit Card
4169,1,48,3818,179,4,14/12/2024,182.18,28.1,Online
4170,1,86,1115,858,4,17/11/2025,62.8,31.9,Cash
4171,2,10,3445,155,1,12/09/2025,148.07,3.3,Cash
4172,4,1,2658,166,1,08/08/2025,188.73,4.6,Cash
4181,1,68,4731,237,5,08/12/2025,294.77,24.7,Credit Card
4182,1,68,831,255,2,01/08/2025,188.91,30.6,Credit Card
4184,2,43,733,181,5,19/04/2025,247.78,10.5,Cash
4189,4,42,4618,287,1,11/08/2025,169.21,6.6,Credit Card
4193,1,17,688,139,4,13/04/2025,190.29,23.0,Online
4201,1,82,628,392,1,21/10/2025,153.9,31.7,Cash
4202,4,56,2417,1130,2,13/10/2025,15.38,11.6,Online
4207,4,42,425,246,2,15/10/2024,259.35,8.8,Online
4210,3,21,3194,653,2,18/07/2025,272.54,11.9,Debit Card
4211,1,68,3016,74,2,14/02/2025,265.68,31.1,Credit Card
4214,1,50,3496,1452,5,29/11/2025,43.54,26.1,Credit Card
4216,2,110,3901,1247,1,20/04/2025,254.57,10.9,Credit Card
4220,4,70,4173,166,3,02/10/2025,238.89,11.4,Credit Card
4221,1,118,2346,420,3,12/04/2025,35.04,33.4,Cash
4225,2,11,2311,106,2,30/11/2025,104.83,4.9,Debit Card
4235,3,88,2471,111,1,31/12/2024,245.63,9.4,Credit Card
4241,4,70,3474,1390,1,04/05/2025,225.42,10.6,Credit Card
4242,1,29,390,287,4,24/12/2024,259.74,22.3,Online
4251,4,42,4987,142,3,17/11/2025,288.72,5.1,Online
4254,1,17,2215,121,2,01/10/2024,194.04,33.1,Debit Card
4255,4,34,1243,10,1,04/12/2024,123.84,6.7,Debit Card
4258,3,21,4225,1197,1,01/08/2025,23.11,10.6,Debit Card
4266,2,8,3754,544,4,04/11/2024,17.12,9.1,Credit Card
4267,1,50,2585,66,1,21/05/2025,75.88,22.7,Credit Card
4268,2,114,3609,698,1,26/09/2025,144.68,5.6,Cash
4273,4,56,2379,2,3,23/11/2025,261.53,11.7,Debit Card
4274,3,88,4485,856,1,03/11/2024,221.23,6.6,Debit Card
4275,4,34,4706,203,5,30/11/2025,279.0,9.0,Credit Card
4287,4,42,1794,267,3,28/08/2025,232.73,11.4,Credit Card
4292,3,14,766,643,1,09/06/2025,75.25,10.0,Cash
4296,3,21,861,229,2,19/11/2024,258.81,11.4,Credit Card
4300,4,42,3636,510,5,31/10/2024,159.76,6.8,Credit Card
4301,3,53,1133,91,1,06/09/2025,29.5,5.7,Debit Card
4306,4,31,852,976,2,24/06/2025,142.86,5.0,Credit Card
4308,1,50,3138,235,1,18/12/2024,123.94,25.4,Debit Card
4315,4,42,2685,147,3,27/06/2025,24.88,8.5,Online
4316,2,28,1374,66,1,12/07/2025,228.05,10.1,Cash
4321,2,69,3328,366,2,22/03/2025,166.28,7.9,Credit Card
4323,1,68,4899,174,4,08/12/2025,256.02,27.6,Debit Card
4324,3,53,1049,112,1,25/03/2025,139.55,3.7,Debit Card
4325,1,86,271,295,2,21/08/2025,243.73,22.1,Debit Card
4326,3,46,4123,11,2,04/12/2024,193.44,11.0,Credit Card
4327,3,53,399,45,3,13/12/2024,131.2,7.0,Credit Card
4330,3,88,727,103,1,12/05/2025,274.11,11.1,Debit Card
4336,1,17,1210,936,3,24/09/2025,9.7,30.5,Online
4339,4,1,2413,744,2,10/10/2024,248.38,6.1,Online
4340,3,21,1613,625,1,16/11/2025,245.32,7.2,Credit Card
4345,2,89,2896,294,5,09/12/2025,219.93,8.0,Cash
4347,4,1,3451,103,2,22/11/2025,205.28,5.7,Credit Card
4349,2,10,2222,107,2,03/10/2025,207.02,10.9,Credit Card
4350,2,83,1562,270,1,20/03/2025,252.48,4.6,Cash
4353,1,59,3358,38,1,24/01/2025,295.84,28.2,Online
4359,2,23,2634,1393,3,16/09/2025,230.21,10.5,Online
4360,3,46,1537,12,1,18/06/2025,274.6,6.5,Credit Card
4367,1,4,1657,1136,4,14/11/2025,199.13,31.7,Cash
4368,1,82,2639,14,5,07/09/2025,184.67,25.0,Credit Card
4369,3,88,3391,1191,3,23/06/2025,279.78,10.5,Online
4373,3,88,2619,1246,3,01/10/2024,163.85,7.0,Cash
4376,4,42,3571,199,2,21/01/2025,35.51,11.7,Cash
4378,2,28,507,26,5,18/02/2025,294.99,11.1,Online
4386,2,83,553,246,4,07/10/2025,147.48,10.5,Credit Card
4390,1,118,43,186,5,05/10/2024,65.37,29.9,Credit Card
4393,1,54,3158,164,4,31/10/2025,83.07,27.7,Credit Card
4394,3,115,3171,1267,1,05/12/2024,171.62,6.5,Debit Card
4401,4,42,3290,236,2,30/10/2024,19.98,6.0,Cash
4402,2,8,1194,1449,1,28/04/2025,9.22,9.3,Credit Card
4404,1,82,2016,143,2,22/06/2025,60.02,30.2,Debit Card
4409,2,32,1525,11,3,09/12/2024,169.8,11.7,Debit Card
4412,2,13,1093,101,2,22/03/2025,196.32,5.1,Debit Card
4413,2,13,900,1460,5,09/07/2025,124.35,5.2,Cash
4419,1,86,3281,132,4,27/10/2025,133.34,28.5,Debit Card
4421,4,56,4494,215,4,04/06/2025,178.93,4.4,Online
4423,2,32,4559,1055,1,07/11/2024,182.04,8.1,Debit Card
4426,1,4,4323,248,1,18/09/2025,133.58,28.3,Online
4435,1,118,1247,1303,4,16/10/2025,16.41,29.5,Credit Card
4439,1,68,2067,76,5,12/11/2025,115.99,26.7,Credit Card
4442,2,69,3168,125,1,06/12/2024,64.23,6.3,Debit Card
4443,4,56,2449,1403,3,05/10/2024,66.96,11.8,Debit Card
4444,1,29,1664,79,5,27/03/2025,200.07,27.6,Credit Card
4445,1,98,3759,558,1,23/05/2025,271.41,24.8,Credit Card
4446,4,42,1357,256,1,07/10/2025,230.1,7.7,Cash
4449,4,42,1635,1301,1,11/10/2025,40.97,7.9,Credit Card
4450,4,56,4536,951,1,26/03/2025,167.04,4.3,Debit Card
4452,4,56,3621,39,2,26/04/2025,56.22,10.0,Online
4458,2,110,2071,448,5,17/07/2025,116.97,6.4,Credit Card
4465,1,29,4106,277,1,14/11/2024,258.35,25.6,Debit Card
4466,4,31,2407,320,1,19/10/2025,40.4,6.4,Credit Card
4470,4,31,2977,28,1,22/06/2025,268.11,8.9,Cash
4474,3,115,588,628,5,09/05/2025,210.39,5.6,Debit Card
4480,2,32,97,186,1,05/07/2025,177.41,9.6,Credit Card
4485,3,21,3815,733,4,07/06/2025,259.27,9.9,Cash
4490,2,23,1622,425,1,30/11/2024,71.84,8.3,Credit Card
4492,4,42,3117,75,1,26/10/2025,37.05,10.5,Online
4501,1,68,4358,340,2,23/11/2024,178.31,32.3,Debit Card
4504,3,53,891,665,4,18/03/2025,141.39,11.1,Online
4506,1,3,3359,548,5,29/03/2025,239.85,32.4,Credit Card
4507,4,34,1059,1398,2,23/12/2024,179.65,11.3,Debit Card
4509,2,10,1569,246,4,19/10/2024,43.39,11.8,Debit Card
4510,4,31,4313,158,3,17/05/2025,58.04,4.9,Debit Card
4513,4,1,1646,971,4,01/11/2025,164.12,11.1,Cash
4516,1,58,3179,175,2,24/03/2025,50.14,27.7,Cash
4518,3,46,2556,47,4,22/10/2025,23.22,5.9,Debit Card
4522,3,46,2031,181,4,17/12/2024,117.24,4.5,Online
4526,2,28,1153,441,1,06/10/2024,215.77,5.1,Cash
4527,2,10,4256,243,5,27/11/2024,202.68,4.4,Credit Card
4528,3,14,3056,302,3,05/09/2025,122.11,10.0,Credit Card
4529,3,46,4559,1420,2,25/03/2025,182.04,4.4,Credit Card
4531,2,11,4419,1405,3,27/06/2025,125.82,7.5,Cash
4532,2,110,4162,296,1,15/11/2025,138.85,6.3,Credit Card
4542,3,21,2206,23,5,16/11/2024,231.86,4.0,Credit Card
4546,3,88,1589,1198,2,10/08/2025,34.84,4.7,Credit Card
4548,4,56,906,19,1,29/07/2025,87.01,5.0,Credit Card
4551,3,53,4709,521,1,24/12/2024,218.13,5.6,Online
4553,3,21,2855,503,1,30/08/2025,290.43,5.8,Debit Card
4557,3,88,3458,150,2,02/11/2024,279.43,6.2,Credit Card
4558,1,17,2796,1475,2,12/12/2024,213.06,28.4,Credit Card
4559,2,26,4427,28,1,18/01/2025,47.28,9.7,Credit Card
4561,2,8,2034,263,3,26/11/2025,97.64,3.6,Credit Card
4570,2,43,3910,1043,5,02/08/2025,68.18,10.2,Credit Card
4578,3,46,4637,271,1,19/04/2025,194.27,6.1,Debit Card
4582,1,118,725,297,4,01/03/2025,104.39,24.0,Debit Card
4585,4,42,3258,66,3,17/08/2025,40.66,5.0,Credit Card
4588,3,14,4937,45,3,17/04/2025,283.93,8.4,Cash
4590,2,73,1609,48,2,18/05/2025,204.42,11.3,Credit Card
4594,4,34,3464,157,1,14/06/2025,229.39,7.0,Credit Card
4595,2,11,688,1299,1,25/02/2025,190.29,6.9,Online
4597,3,21,4617,174,4,27/08/2025,188.57,3.8,Debit Card
4598,3,88,355,459,1,01/11/2024,244.59,5.2,Credit Card
4601,1,82,2411,1061,1,23/01/2025,284.42,23.3,Cash
4602,4,42,4334,1047,1,15/02/2025,243.26,8.4,Credit Card
4604,4,70,2798,86,3,18/06/2025,253.38,6.0,Cash
4605,2,83,2563,441,1,01/02/2025,237.23,4.1,Cash
4607,1,50,2800,48,1,03/02/2025,126.39,33.7,Cash
4614,3,53,4851,1184,1,02/06/2025,16.77,8.1,Online
4621,2,73,3256,252,1,04/01/2025,76.64,6.7,Debit Card
4625,3,46,2621,168,2,23/08/2025,28.79,5.3,Debit Card
4627,1,48,356,997,4,09/10/2025,252.39,26.5,Credit Card
4628,3,88,3849,173,4,07/11/2024,161.28,6.7,Debit Card
4632,4,42,2843,274,5,25/08/2025,25.56,7.3,Debit Card
4637,2,114,1096,122,3,18/10/2024,48.01,6.8,Credit Card
4638,2,26,1714,1473,1,02/12/2024,167.6,5.5,Credit Card
4642,3,14,595,647,2,14/08/2025,38.94,4.4,Credit Card
4645,4,34,3269,233,2,13/10/2025,141.64,8.3,Credit Card
4652,1,86,433,439,3,28/09/2025,273.51,27.6,Online
4653,4,56,2264,124,2,21/12/2024,70.75,11.2,Debit Card
4654,2,35,1367,167,2,23/10/2024,298.01,3.5,Debit Card
4664,3,88,806,114,1,26/01/2025,60.32,11.0,Cash
4668,3,115,1113,774,4,23/10/2025,155.61,9.2,Cash
4671,3,115,946,1477,4,21/02/2025,293.04,7.9,Cash
4672,3,46,547,22,1,05/02/2025,237.94,4.0,Cash
4674,1,17,1598,551,5,25/11/2024,108.06,29.4,Debit Card
4675,1,79,1977,13,4,13/07/2025,235.93,26.4,Online
4676,2,13,979,1173,1,05/12/2024,86.84,7.6,Debit Card
4679,2,11,3153,125,1,24/02/2025,118.25,10.5,Credit Card
4680,2,23,982,428,2,15/09/2025,48.12,3.8,Credit Card
4683,4,42,306,184,1,03/09/2025,291.84,5.9,Cash
4684,3,115,3677,276,4,17/01/2025,64.92,7.1,Cash
4685,2,114,804,192,1,08/12/2024,68.26,6.7,Online
4687,2,103,465,229,3,23/09/2025,108.23,3.8,Credit Card
4688,2,69,3126,498,3,26/03/2025,66.37,7.1,Online
4692,3,115,2234,170,1,29/11/2024,105.89,7.3,Debit Card
4693,2,110,3831,5,2,29/10/2025,38.97,10.8,Credit Card
4698,2,32,1488,1032,2,27/10/2024,142.02,6.3,Debit Card
4708,4,42,1064,1383,4,02/06/2025,124.36,10.9,Debit Card
4714,2,13,3754,974,1,05/10/2025,17.12,8.4,Credit Card
4717,2,28,4604,265,1,10/09/2025,69.12,11.8,Debit Card
4721,3,46,535,592,1,01/11/2024,55.45,7.8,Debit Card
4725,1,68,4583,143,2,01/12/2024,132.65,31.6,Credit Card
4727,2,13,1285,122,5,05/05/2025,148.93,11.6,Credit Card
4728,1,98,1041,1253,2,08/06/2025,257.36,32.2,Debit Card
4729,1,118,599,1249,1,23/01/2025,298.67,24.1,Cash
4730,1,54,3362,127,1,02/11/2025,84.88,26.6,Debit Card
4734,4,70,1388,69,1,09/10/2024,113.81,11.5,Cash
4735,4,42,4959,953,4,11/12/2024,279.36,6.4,Cash
4737,4,42,1456,57,1,12/08/2025,199.21,11.6,Cash
4751,3,14,4459,122,2,14/01/2025,219.65,3.7,Credit Card
4754,2,73,3039,698,1,07/12/2024,210.52,6.8,Debit Card
4755,3,88,3804,915,4,08/09/2025,47.41,4.3,Credit Card
4756,3,88,559,173,2,10/03/2025,217.05,5.8,Credit Card
4757,3,88,1405,95,1,16/07/2025,183.48,9.8,Credit Card
4760,2,28,1469,136,3,16/06/2025,229.4,3.5,Debit Card
4764,3,115,4873,667,1,08/10/2024,188.5,11.9,Credit Card
4769,1,58,1411,333,1,11/10/2024,200.58,32.8,Debit Card
4777,4,31,1176,234,1,19/02/2025,212.09,11.2,Credit Card
4778,1,50,3075,70,3,16/12/2024,225.83,32.6,Debit Card
4782,1,58,2995,41,5,05/10/2024,244.11,31.4,Cash
4783,3,88,1759,122,5,18/01/2025,227.66,8.1,Online
4788,2,26,2329,983,1,15/10/2024,122.04,9.2,Debit Card
4800,3,46,2974,824,1,07/01/2025,150.26,8.3,Debit Card
4801,3,14,2181,314,5,20/01/2025,68.64,4.4,Cash
4803,4,42,3802,231,3,15/06/2025,126.29,3.8,Cash
4804,2,73,1460,112,1,27/10/2025,22.99,4.6,Debit Card
4806,2,43,1201,771,2,30/12/2024,34.33,4.1,Credit Card
4807,3,14,482,215,1,17/05/2025,140.26,11.1,Credit Card
4812,2,69,2014,157,2,26/09/2025,131.51,9.6,Credit Card
4815,1,82,4053,1489,1,28/02/2025,128.99,30.8,Online
4816,4,31,4351,182,3,30/11/2025,63.29,5.3,Credit Card
4824,4,56,4699,1482,4,13/11/2024,267.47,7.3,Credit Card
4828,1,48,2195,1034,3,13/04/2025,242.86,27.0,Credit Card
4834,1,59,1221,201,1,21/11/2025,161.81,27.3,Credit Card
4835,1,58,464,94,2,09/06/2025,268.38,25.4,Credit Card
4837,2,103,480,892,1,19/12/2024,108.9,10.2,Cash
4838,4,1,3662,285,1,26/11/2024,114.7,6.3,Debit Card
4840,1,3,444,107,2,12/04/2025,160.5,32.7,Credit Card
4842,3,21,2478,201,3,22/03/2025,102.4,9.4,Debit Card
4844,3,115,3211,46,1,16/03/2025,157.98,5.6,Online
4845,4,1,2046,1269,1,22/10/2025,262.43,8.8,Credit Card
4848,3,14,75,291,5,11/07/2025,82.16,3.6,Credit Card
4863,2,83,621,848,5,08/10/2025,258.74,10.4,Debit Card
4868,4,31,993,172,4,25/07/2025,238.65,3.2,Cash
4870,3,21,1625,49,5,13/04/2025,68.95,4.7,Credit Card
4873,3,14,1084,182,3,10/02/2025,62.49,7.7,Debit Card
4875,3,53,3022,816,5,13/11/2025,102.25,4.9,Cash
4876,1,86,522,232,1,29/11/2024,82.44,33.4,Online
4885,4,42,4582,152,1,07/06/2025,117.36,4.4,Cash
4886,1,54,2234,175,2,13/01/2025,105.89,25.8,Cash
4889,4,70,299,9,2,09/12/2024,64.16,3.1,Credit Card
4890,4,42,3893,1468,1,25/10/2025,62.76,9.7,Debit Card
4891,4,42,1259,120,2,25/08/2025,39.25,7.7,Debit Card
4893,1,118,3707,67,2,01/11/2025,289.26,25.1,Debit Card
4894,4,31,1101,79,5,17/10/2025,110.78,6.9,Debit Card
4895,1,59,2789,251,1,03/10/2024,106.9,22.2,Debit Card
4896,1,118,3277,1320,2,19/04/2025,77.61,29.5,Credit Card
4903,1,118,745,1484,1,06/02/2025,220.12,24.3,Credit Card
4907,1,68,3555,81,3,27/12/2024,215.5,22.5,Cash
4908,2,103,3706,1462,1,19/10/2025,150.71,7.9,Cash
4910,3,115,644,75,1,05/05/2025,119.81,10.1,Debit Card
4919,3,46,4733,1414,1,02/06/2025,55.86,3.9,Debit Card
4921,1,29,1286,763,1,24/06/2025,225.44,26.1,Cash
4926,2,28,4512,202,1,03/12/2025,294.31,7.0,Online
4933,1,68,682,182,1,10/06/2025,134.09,28.3,Cash
4935,2,35,4678,110,1,02/02/2025,293.67,5.8,Credit Card
4937,3,14,4416,63,3,13/08/2025,282.07,7.4,Debit Card
4940,2,83,4487,1004,1,23/11/2025,200.94,3.5,Online
4941,3,46,2639,288,4,17/11/2024,184.67,7.3,Credit Card
4944,1,59,2877,379,2,14/12/2024,169.89,23.6,Cash
4948,1,17,3988,536,1,28/12/2024,41.25,29.6,Online
4949,1,118,4894,591,5,10/10/2024,268.35,28.6,Cash
4950,4,31,3822,52,4,13/05/2025,240.09,9.5,Credit Card
4953,1,98,3521,103,1,05/05/2025,281.63,27.5,Credit Card
4955,4,42,3269,320,4,19/02/2025,141.64,3.0,Debit Card
4958,2,32,3176,271,1,22/07/2025,145.57,4.7,Credit Card
4959,2,83,109,104,2,07/06/2025,79.84,9.5,Debit Card
4965,3,88,4819,212,4,11/07/2025,169.89,8.5,Debit Card
4968,2,28,1374,777,4,01/07/2025,228.05,6.9,Debit Card
4980,4,42,1083,61,5,26/09/2025,106.7,5.2,Online
4985,1,86,4028,52,1,18/11/2024,228.98,31.6,Debit Card
4989,3,21,233,24,2,24/11/2024,160.88,9.0,Credit Card
4990,1,4,2523,180,4,21/10/2025,37.72,26.8,Online
4992,2,73,2962,263,1,01/10/2025,82.84,7.3,Debit Card
4998,2,89,3923,1258,4,16/07/2025,188.77,3.2,Cash
5005,1,79,4745,632,4,01/11/2024,178.91,27.2,Debit Card
5006,3,14,1418,120,4,27/08/2025,195.33,8.0,Credit Card
5010,2,35,141,260,2,12/06/2025,230.36,7.6,Credit Card
5013,3,46,2225,1054,3,02/05/2025,227.26,3.2,Credit Card
5015,2,26,2573,677,5,22/10/2024,188.44,7.1,Debit Card
5021,3,46,2009,73,2,21/08/2025,281.07,8.4,Credit Card
5024,3,88,4695,28,2,04/10/2025,165.13,8.6,Debit Card
5025,2,28,963,265,2,06/10/2025,110.55,5.7,Credit Card
5030,1,54,1107,227,1,18/03/2025,158.55,27.8,Online
5031,1,58,4647,670,1,26/10/2024,83.34,23.9,Credit Card
5035,2,89,4641,461,4,09/11/2024,124.63,8.1,Online
5036,1,50,4785,1274,2,12/09/2025,40.45,24.1,Credit Card
5039,4,1,3161,647,1,08/09/2025,106.77,9.5,Cash
5042,4,31,223,190,2,05/01/2025,48.1,6.9,Credit Card
5045,4,42,337,879,2,02/08/2025,132.77,3.9,Debit Card
5050,3,115,2529,12,2,04/10/2025,134.52,7.5,Credit Card
5054,2,10,1880,146,1,23/02/2025,14.55,9.4,Cash
5055,2,89,4752,104,1,11/05/2025,172.06,10.0,Debit Card
5062,1,54,4961,558,2,06/08/2025,211.05,24.5,Cash
5063,2,73,773,464,5,21/04/2025,31.4,3.5,Cash
5064,3,21,653,130,5,16/09/2025,28.61,11.3,Cash
5068,3,53,2926,123,1,14/03/2025,97.37,10.3,Credit Card
5069,3,115,1584,45,5,14/11/2025,41.19,6.2,Cash
5072,4,70,4736,254,5,13/10/2024,142.61,11.2,Debit Card
5074,4,34,4558,1466,4,31/07/2025,53.75,10.8,Credit Card
5081,2,43,3095,212,2,26/11/2025,108.63,4.7,Debit Card
5083,2,35,1461,95,1,24/12/2024,46.21,5.5,Credit Card
5088,2,83,1800,142,4,08/09/2025,168.36,5.2,Credit Card
5089,1,82,2721,538,5,15/10/2024,185.47,30.2,Online
5092,4,56,62,186,2,16/09/2025,120.83,7.8,Credit Card
5093,4,42,3150,128,1,27/03/2025,217.6,9.2,Credit Card
5097,2,83,998,1181,1,12/08/2025,201.38,3.4,Credit Card
5103,3,88,946,201,5,26/01/2025,293.04,11.2,Credit Card
5105,1,58,4857,146,1,20/12/2024,152.6,33.6,Credit Card
5110,2,114,4511,1196,1,18/04/2025,35.46,9.7,Credit Card
5111,1,50,439,961,2,07/05/2025,61.44,27.4,Credit Card
5113,4,56,1095,429,4,29/12/2024,76.54,4.9,Online
5122,4,1,1532,997,1,23/07/2025,209.28,6.9,Cash
5129,1,48,1420,529,2,19/02/2025,45.11,23.3,Cash
5132,4,34,4632,529,3,24/05/2025,216.47,10.4,Credit Card
5133,4,31,4030,513,3,28/12/2024,84.15,10.8,Cash
5138,3,53,136,162,4,12/05/2025,208.37,6.9,Credit Card
5143,4,1,81,409,1,25/08/2025,68.7,9.3,Debit Card
5144,2,89,171,497,4,05/10/2024,173.62,8.2,Debit Card
5147,3,53,689,513,4,13/05/2025,133.87,3.7,Debit Card
5149,3,115,4300,138,2,25/11/2024,175.0,8.2,Credit Card
