sale_id,store_id,employee_id,product_id,customer_id,quantity,sale_date,unit_price,discount_pct,payment_method,notes
7596,11,81,2938,117,1,2024-11-17,114.66,28.5,Credit Card,Price matched to competitor flyer
7598,9,51,459,197,5,2025-05-24,18.18,6.5,Cash,Promo code WELCOME15 applied at checkout
7599,11,12,3103,643,4,2025-08-13,148.45,26.3,Credit Card,
7600,10,55,4,1156,1,2024-11-05,274.78,28.2,Online,
7602,12,18,3887,526,2,2025-06-06,153.72,7.1,Credit Card,Price matched to competitor flyer
7604,11,81,728,124,3,2025-09-23,198.78,30.4,Cash,Price matched to competitor flyer
7607,12,108,2122,31,1,2025-10-22,17.7,5.5,Debit Card,
7609,10,16,4069,56,2,2025-06-29,93.16,28.7,Credit Card,
7610,11,64,4235,1159,1,2025-01-23,114.02,24.2,Credit Card,Promo code SAVE10 applied at checkout
7614,10,71,3903,282,1,2025-09-27,11.83,29.4,Credit Card,Promo code WELCOME15 applied at checkout
7616,12,18,250,231,2,2025-10-27,231.52,5.7,Debit Card,
7617,11,63,4567,1449,3,2025-11-04,129.83,28.9,Cash,Loyalty tier discount applied
7621,10,39,1132,1350,2,2025-01-18,230.63,31.4,Cash,Promo code WELCOME15 applied at checkout
7622,9,24,2888,943,1,2025-03-05,293.62,11.3,Debit Card,
7624,12,93,1135,1155,2,2024-10-26,116.49,3.6,Cash,Price matched to competitor flyer
7626,12,102,3039,1309,5,2024-10-04,210.52,3.7,Online,Price matched to competitor flyer
7629,11,64,3020,42,1,2025-10-07,24.65,26.8,Debit Card,Price matched to competitor flyer
7635,12,93,1453,279,2,2025-01-25,197.77,9.3,Cash,
7648,10,16,559,99,2,2025-03-03,217.05,25.8,Credit Card,
7658,11,64,3074,1417,1,2025-10-27,92.45,31.3,Credit Card,
7660,9,120,2772,772,1,2025-02-03,274.94,3.6,Cash,Promo code WELCOME15 applied at checkout
7662,10,71,1251,216,2,2025-07-03,109.1,28.7,Credit Card,
7663,10,38,3433,21,1,2025-04-29,246.77,25.7,Debit Card,
7668,12,18,2890,83,1,2025-10-04,23.58,5.5,Credit Card,
7670,11,64,3259,237,3,2025-04-09,85.2,29.0,Credit Card,
7671,12,18,2310,527,2,2025-08-08,54.89,3.7,Cash,
7674,9,120,533,1391,2,2025-10-06,230.31,11.8,Debit Card,
7676,10,71,3184,204,5,2025-09-25,267.77,23.9,Debit Card,
7680,12,60,1214,238,2,2025-03-11,84.44,5.1,Debit Card,Price matched to competitor flyer
7681,10,90,3978,426,1,2025-09-27,75.88,32.5,Credit Card,Promo code WELCOME15 applied at checkout
7684,10,67,705,249,3,2024-12-05,235.14,28.0,Credit Card,
7689,10,75,759,23,3,2024-12-05,154.59,32.8,Cash,Price matched to competitor flyer
7691,10,71,4829,80,1,2025-04-18,248.57,25.2,Debit Card,Price matched to competitor flyer
7692,10,16,2203,197,1,2025-05-17,24.29,28.1,Credit Card,Price matched to competitor flyer
7695,11,44,4440,1249,2,2025-06-16,87.49,24.3,Debit Card,Price matched to competitor flyer
7699,10,15,3469,102,4,2025-03-01,269.31,28.9,Cash,
7703,10,55,1018,210,2,2024-11-27,55.68,27.8,Debit Card,
7704,9,65,3739,137,3,2025-07-28,238.73,11.4,Cash,
7707,11,12,2650,96,3,2025-02-16,208.55,33.2,Credit Card,Promo code SEASON25 applied at checkout
7708,12,36,4018,248,1,2025-11-06,87.19,7.6,Online,Promo code SAVE10 applied at checkout
7710,12,102,1952,113,1,2025-04-25,134.4,6.4,Debit Card,
7712,11,97,4972,548,3,2024-12-04,55.42,29.9,Credit Card,Promo code WELCOME15 applied at checkout
7715,11,81,1493,193,2,2025-05-04,296.27,22.2,Credit Card,
7720,9,111,1106,61,2,2024-10-08,90.48,4.0,Credit Card,
7727,11,12,706,9,2,2025-11-21,42.42,25.0,Credit Card,Loyalty tier discount applied
7731,12,100,3302,540,1,2024-11-17,47.98,4.4,Debit Card,Price matched to competitor flyer
7733,12,93,4112,1391,1,2025-03-24,76.06,5.4,Credit Card,
7740,12,100,3544,275,2,2025-05-12,250.91,9.4,Debit Card,Promo code LOYALTY20 applied at checkout
7742,10,16,1705,174,4,2025-08-03,267.25,27.3,Online,Price matched to competitor flyer
7745,10,38,2572,1,1,2025-03-07,14.54,25.8,Credit Card,Loyalty tier discount applied
7750,12,36,4930,56,1,2025-03-04,188.76,4.7,Debit Card,
7752,10,71,3069,251,1,2025-06-29,45.08,31.9,Credit Card,Loyalty tier discount applied
7753,10,117,2779,149,1,2025-03-08,261.33,31.5,Online,Promo code SEASON25 applied at checkout
7758,12,18,854,212,2,2024-11-02,109.48,8.8,Credit Card,
7761,12,60,2893,219,1,2025-05-19,101.57,7.6,Online,
7762,9,25,4871,93,1,2024-11-11,195.12,9.4,Cash,Promo code WELCOME15 applied at checkout
7765,12,18,366,290,1,2025-01-16,84.21,9.2,Credit Card,Loyalty tier discount applied
7768,11,12,2215,53,1,2025-03-10,194.04,32.4,Debit Card,
7770,11,44,4604,238,5,2024-12-24,69.12,31.7,Debit Card,
7771,11,12,537,422,3,2025-07-25,144.1,33.3,Credit Card,
7773,10,87,3432,164,3,2025-06-05,203.01,23.3,Cash,Promo code SAVE10 applied at checkout
7781,11,81,641,41,2,2024-10-06,55.87,25.8,Credit Card,
7782,11,12,267,51,1,2025-03-14,37.02,26.6,Credit Card,Promo code WELCOME15 applied at checkout
7783,11,63,2861,1183,2,2025-04-05,42.52,33.1,Debit Card,Loyalty tier discount applied
7789,12,36,3189,16,4,2025-10-18,286.4,4.7,Credit Card,Loyalty tier discount applied
7790,9,25,1625,1114,1,2025-05-03,68.95,7.5,Cash,
7791,9,24,1816,270,2,2024-12-08,166.69,7.2,Debit Card,Promo code SAVE10 applied at checkout
7792,11,97,838,99,4,2024-11-12,177.07,22.4,Debit Card,
7793,10,71,578,646,1,2025-10-25,254.27,27.4,Credit Card,
7795,12,108,1396,95,4,2025-07-27,257.53,3.4,Debit Card,
7797,10,39,4436,425,2,2025-10-30,23.38,24.9,Credit Card,Promo code SAVE10 applied at checkout
7799,11,64,626,133,4,2025-03-10,48.8,25.8,Cash,
7802,12,100,3727,150,2,2024-12-29,93.24,3.3,Online,
7805,12,100,3112,315,2,2025-04-11,101.23,8.1,Online,Promo code LOYALTY20 applied at checkout
7807,10,87,4476,1268,1,2024-12-15,65.47,26.5,Debit Card,Loyalty tier discount applied
7810,9,65,68,73,3,2025-08-05,246.76,7.0,Credit Card,Promo code WELCOME15 applied at checkout
7813,9,25,5000,1270,5,2024-12-25,197.5,6.0,Credit Card,
7817,10,87,4456,46,2,2024-10-02,299.26,22.4,Cash,
7823,10,87,3572,332,5,2025-01-04,288.02,32.0,Credit Card,Promo code SEASON25 applied at checkout
7825,10,71,586,195,5,2024-11-30,223.17,25.0,Cash,
7828,9,52,569,248,2,2025-07-03,13.59,6.6,Cash,
7829,12,93,3733,273,3,2025-06-13,260.38,8.9,Debit Card,Price matched to competitor flyer
7830,12,102,1800,105,4,2025-02-02,168.36,7.4,Credit Card,Promo code LOYALTY20 applied at checkout
7832,12,18,2833,235,2,2025-12-09,5.39,7.0,Debit Card,
7837,12,108,4918,333,1,2025-09-10,67.56,8.0,Debit Card,Price matched to competitor flyer
7839,11,44,810,1031,3,2024-10-29,160.51,31.9,Credit Card,
7840,12,60,2303,483,3,2025-07-19,155.59,11.7,Credit Card,Promo code SEASON25 applied at checkout
7842,11,81,3452,840,1,2025-02-06,110.17,28.3,Cash,Price matched to competitor flyer
7844,12,18,188,1385,4,2025-07-22,202.34,8.3,Credit Card,
7848,9,52,4536,13,1,2024-12-11,167.04,10.5,Debit Card,
7851,9,65,3466,1438,1,2025-10-05,56.73,7.0,Credit Card,
7852,11,81,1639,834,2,2025-05-07,89.41,23.3,Cash,
7859,10,15,90,129,3,2025-07-23,81.37,33.5,Debit Card,Loyalty tier discount applied
7860,12,60,1938,225,1,2024-12-08,76.73,5.7,Credit Card,Promo code WELCOME15 applied at checkout
7862,11,64,355,224,2,2025-11-28,244.59,26.0,Debit Card,Price matched to competitor flyer
7864,12,36,1464,1357,1,2025-06-14,140.5,5.8,Cash,Promo code SEASON25 applied at checkout
7867,12,36,2195,3,1,2025-12-06,242.86,9.5,Debit Card,
7870,12,60,467,822,1,2025-05-04,123.77,3.2,Credit Card,
7875,10,15,2005,173,4,2025-09-10,57.81,23.6,Online,Promo code SEASON25 applied at checkout
7879,12,60,4634,373,1,2024-12-29,286.81,3.2,Credit Card,Promo code LOYALTY20 applied at checkout
7880,9,24,4938,149,5,2025-10-16,269.15,8.7,Cash,
7885,10,33,253,1069,4,2025-04-19,25.95,30.9,Credit Card,
7896,10,87,1412,93,1,2025-10-30,86.76,22.5,Credit Card,Price matched to competitor flyer
7897,12,93,4510,257,1,2025-10-01,153.02,3.4,Credit Card,Promo code SEASON25 applied at checkout
7899,11,12,195,555,5,2024-12-09,234.28,25.8,Online,Promo code LOYALTY20 applied at checkout
7903,10,117,1923,103,5,2025-01-19,56.62,27.0,Credit Card,
7904,9,106,456,701,3,2025-02-27,36.28,10.0,Credit Card,
7906,11,44,2995,1188,1,2025-07-08,244.11,22.9,Credit Card,Loyalty tier discount applied
7907,11,64,4490,886,2,2025-11-24,191.1,24.9,Credit Card,Price matched to competitor flyer
7909,12,100,2681,234,2,2025-10-17,115.68,10.7,Debit Card,
7910,10,55,3094,840,1,2025-10-11,222.3,24.1,Online,Loyalty tier discount applied
7911,11,63,3931,269,3,2025-01-07,265.48,25.5,Online,Promo code LOYALTY20 applied at checkout
7913,12,36,102,1328,3,2025-10-31,282.23,8.5,Debit Card,Price matched to competitor flyer
7915,11,12,4533,784,3,2025-10-25,272.4,27.8,Online,Price matched to competitor flyer
7918,9,6,1791,297,1,2025-04-27,158.96,9.0,Online,
7921,12,60,4487,1151,5,2025-08-31,200.94,4.9,Cash,
7933,10,33,429,162,5,2025-08-18,165.22,24.5,Credit Card,Promo code SAVE10 applied at checkout
7937,10,87,4504,372,3,2025-04-16,109.51,33.7,Cash,
7938,11,97,1008,20,5,2024-12-23,79.43,31.7,Cash,
7943,11,97,2210,848,2,2025-09-17,89.1,22.8,Online,
7944,12,93,2484,139,3,2025-06-18,129.29,5.1,Debit Card,
7948,11,64,3304,248,2,2024-12-17,106.71,24.1,Credit Card,Price matched to competitor flyer
7950,9,24,2259,1306,5,2025-03-25,125.25,7.4,Credit Card,Price matched to competitor flyer
7953,9,2,3745,140,2,2025-09-23,158.73,6.8,Debit Card,Promo code SEASON25 applied at checkout
7955,9,24,498,300,1,2025-09-11,90.73,11.3,Cash,
7959,9,25,3619,1440,4,2024-10-10,203.19,11.1,Cash,
7964,11,44,2225,1075,3,2025-08-12,227.26,33.6,Credit Card,
7967,9,25,2706,143,2,2025-03-09,82.55,9.0,Online,
7969,10,90,2727,358,2,2024-12-30,161.98,32.0,Credit Card,Price matched to competitor flyer
7977,9,65,1012,1038,5,2024-10-05,58.19,5.9,Cash,
7978,12,108,704,433,2,2025-02-04,255.91,10.2,Credit Card,
7980,10,117,3355,1024,2,2025-04-24,116.0,25.8,Debit Card,Price matched to competitor flyer
7983,10,71,608,111,1,2024-12-08,105.15,29.4,Debit Card,Promo code SAVE10 applied at checkout
7985,10,87,4177,810,5,2024-10-12,119.5,29.1,Credit Card,
7991,11,44,3868,337,3,2025-11-15,8.13,27.4,Credit Card,
7998,11,63,1273,135,3,2025-05-10,109.18,24.9,Online,
8003,12,102,1503,293,4,2025-11-15,165.34,10.5,Cash,
8010,12,108,2690,1372,1,2025-04-19,147.47,6.3,Online,Promo code LOYALTY20 applied at checkout
8011,12,36,4129,388,5,2025-01-26,147.7,6.1,Credit Card,
8013,12,100,1765,243,1,2025-01-17,249.47,5.4,Credit Card,
8014,9,120,443,16,1,2024-10-20,59.21,11.3,Cash,
8019,10,39,2614,28,2,2025-10-15,291.0,29.4,Debit Card,
8022,9,111,3247,1124,1,2025-01-07,173.52,11.6,Debit Card,
8031,12,102,3546,120,2,2024-10-09,70.48,4.8,Credit Card,
8033,10,71,3249,816,1,2025-01-11,171.19,23.7,Online,
8034,12,18,349,1215,1,2025-05-26,263.46,6.3,Debit Card,
8036,12,102,1097,147,4,2024-12-13,232.12,7.5,Credit Card,
8038,12,102,3616,263,1,2025-05-31,24.31,6.5,Credit Card,Promo code WELCOME15 applied at checkout
8041,9,24,2796,199,1,2025-05-29,213.06,9.8,Online,
8045,10,67,4192,510,2,2024-11-13,95.8,26.1,Cash,
8046,11,97,2225,67,5,2025-10-16,227.26,22.4,Cash,Promo code SEASON25 applied at checkout
8047,9,61,4929,195,1,2024-11-19,225.15,6.6,Credit Card,Loyalty tier discount applied
8049,10,39,3168,284,5,2025-08-12,64.23,27.5,Debit Card,
8050,11,12,1988,231,4,2025-07-02,76.68,32.5,Credit Card,
8055,11,63,2100,203,3,2025-02-06,124.92,30.7,Credit Card,
8063,12,100,3823,851,5,2025-02-07,93.96,6.3,Debit Card,
8064,10,39,1414,285,1,2025-11-24,149.86,22.4,Credit Card,
8065,11,64,3042,248,1,2025-11-19,73.88,30.7,Debit Card,Loyalty tier discount applied
8068,12,93,1387,20,2,2025-10-02,235.25,9.1,Cash,Loyalty tier discount applied
8070,9,51,2822,37,2,2024-12-12,155.32,6.4,Debit Card,Promo code SEASON25 applied at checkout
8071,12,108,4540,1485,3,2025-10-09,228.26,10.6,Online,Loyalty tier discount applied
8072,11,81,3325,212,2,2025-06-26,134.9,29.0,Credit Card,Promo code WELCOME15 applied at checkout
8074,11,12,3778,180,5,2025-01-30,130.82,34.0,Credit Card,Promo code WELCOME15 applied at checkout
8075,10,101,1070,1440,4,2024-10-22,70.02,29.8,Credit Card,
8076,10,71,434,72,3,2025-01-25,155.48,23.9,Cash,
8078,11,44,3833,138,5,2025-09-25,88.08,28.1,Online,Price matched to competitor flyer
8081,10,15,4277,1341,3,2024-12-13,254.96,28.8,Credit Card,Price matched to competitor flyer
8082,10,67,4125,1107,5,2025-02-25,288.83,31.3,Cash,
8085,11,63,103,213,1,2025-11-06,183.46,22.6,Online,Promo code LOYALTY20 applied at checkout
8092,9,6,1260,320,1,2025-03-06,292.05,10.2,Online,Loyalty tier discount applied
8093,12,18,3728,956,2,2024-12-04,61.78,5.9,Cash,Promo code SAVE10 applied at checkout
8097,12,18,1082,189,5,2025-05-30,222.1,5.8,Debit Card,Loyalty tier discount applied
8100,9,51,2497,757,2,2024-10-07,170.03,7.3,Online,
8104,9,37,2829,554,3,2024-12-09,257.02,9.2,Debit Card,Promo code SAVE10 applied at checkout
8105,12,18,1065,148,4,2025-05-13,56.29,8.0,Credit Card,Price matched to competitor flyer
8108,10,117,3184,255,3,2025-02-11,267.77,24.5,Cash,Promo code SAVE10 applied at checkout
8110,10,33,4470,1346,1,2025-10-02,210.01,22.7,Debit Card,
8115,11,97,2665,834,1,2025-01-05,118.39,27.4,Debit Card,Loyalty tier discount applied
8116,12,36,785,307,1,2025-02-12,199.49,4.7,Credit Card,
8117,12,108,4640,78,1,2024-11-02,82.62,8.9,Credit Card,
8119,12,18,1368,46,1,2025-02-22,34.29,3.8,Cash,
8121,10,67,1702,114,2,2025-02-04,90.55,26.9,Debit Card,Loyalty tier discount applied
8123,9,61,1161,221,3,2025-03-22,185.15,11.4,Debit Card,Price matched to competitor flyer
8129,12,100,1393,213,2,2024-12-30,242.53,5.2,Cash,
8131,9,52,356,262,1,2025-07-19,252.39,5.3,Online,
8132,11,97,4464,494,3,2024-10-02,200.71,27.8,Online,
8133,10,67,1291,139,1,2025-02-16,102.53,34.0,Cash,Price matched to competitor flyer
8135,9,27,4130,155,1,2024-10-29,123.73,5.7,Cash,Loyalty tier discount applied
8147,12,102,4447,1389,5,2025-03-11,121.73,9.8,Debit Card,Promo code SAVE10 applied at checkout
8149,9,51,51,63,1,2024-12-06,146.82,3.3,Online,
8151,11,12,562,223,5,2025-10-27,34.71,27.3,Debit Card,Promo code SEASON25 applied at checkout
8161,10,55,2156,223,2,2025-05-02,27.48,22.0,Debit Card,
8163,12,102,2030,155,1,2024-12-16,38.05,6.3,Cash,Promo code LOYALTY20 applied at checkout
8169,12,100,4652,1173,2,2025-09-25,271.26,5.7,Cash,Price matched to competitor flyer
8174,12,93,4060,1278,2,2025-08-09,142.12,8.4,Debit Card,
8181,10,55,239,999,2,2025-04-07,145.45,23.7,Online,Loyalty tier discount applied
8185,12,100,3270,238,4,2025-08-03,281.2,3.1,Credit Card,Loyalty tier discount applied
8186,12,93,4926,829,2,2025-07-01,160.66,11.6,Online,
8193,11,44,2520,1182,1,2025-12-05,273.62,22.3,Cash,
8199,10,90,481,675,4,2025-09-25,106.53,28.6,Debit Card,
8200,11,63,1639,251,2,2024-11-28,89.41,23.2,Online,
8206,9,52,1171,664,3,2025-04-10,117.61,5.4,Credit Card,Promo code SAVE10 applied at checkout
8207,9,37,3499,149,2,2025-11-25,297.78,5.6,Cash,Loyalty tier discount applied
8209,11,64,4393,37,3,2025-11-20,264.52,23.3,Cash,Price matched to competitor flyer
8211,12,60,748,200,2,2025-05-13,205.91,4.4,Credit Card,Promo code LOYALTY20 applied at checkout
8214,11,12,405,172,3,2025-06-01,58.36,30.9,Credit Card,Price matched to competitor flyer
8216,11,44,2129,257,5,2025-05-12,88.15,29.0,Credit Card,
8221,10,15,4260,9,5,2025-06-08,80.05,30.0,Online,Promo code SAVE10 applied at checkout
8225,10,117,3473,158,3,2025-06-04,299.63,30.4,Credit Card,Promo code WELCOME15 applied at checkout
8226,12,60,902,1039,3,2024-11-22,47.39,9.9,Credit Card,
8228,10,15,3288,24,2,2025-08-07,69.47,25.4,Debit Card,
8232,9,106,67,22,1,2024-11-01,120.13,3.3,Credit Card,
8234,12,102,4922,116,1,2024-12-31,57.57,10.6,Online,Promo code SEASON25 applied at checkout
8244,10,67,522,148,3,2024-10-19,82.44,34.0,Credit Card,Price matched to competitor flyer
8245,9,65,3358,934,1,2025-02-23,295.84,3.7,Credit Card,
8253,9,51,2092,762,1,2024-11-11,279.41,9.0,Cash,Promo code LOYALTY20 applied at checkout
8260,12,100,4861,638,1,2025-12-08,103.4,10.4,Debit Card,
8266,11,64,1088,1192,2,2024-11-03,216.54,25.1,Debit Card,Promo code SEASON25 applied at checkout
8269,12,108,453,1174,1,2025-11-26,39.45,10.4,Credit Card,Promo code LOYALTY20 applied at checkout
8270,10,16,2703,32,1,2025-04-01,232.35,32.6,Debit Card,
8274,10,75,2592,158,2,2025-10-21,90.32,33.9,Credit Card,Price matched to competitor flyer
8276,10,87,3171,1357,2,2025-01-23,171.62,27.7,Cash,Promo code WELCOME15 applied at checkout
8279,9,111,2202,1254,2,2024-10-04,289.52,3.3,Debit Card,Promo code SAVE10 applied at checkout
8283,10,15,3721,121,3,2025-03-21,104.79,26.6,Credit Card,
8287,9,24,3822,83,1,2025-02-10,240.09,3.6,Credit Card,
8290,11,63,4117,286,4,2025-02-06,193.64,23.3,Debit Card,Promo code WELCOME15 applied at checkout
8303,10,38,3290,1337,1,2025-02-10,19.98,26.1,Cash,
8307,11,44,4799,222,5,2025-12-01,64.96,24.9,Credit Card,Promo code SAVE10 applied at checkout
8309,10,15,3786,198,5,2024-11-13,55.24,33.3,Debit Card,
8322,10,38,2517,333,5,2025-10-13,245.52,28.0,Credit Card,
8328,9,51,2872,20,1,2025-06-20,128.83,11.8,Credit Card,
8331,10,39,4127,1042,3,2025-07-22,287.08,31.1,Debit Card,
8336,11,63,1311,510,1,2025-09-17,158.57,32.0,Credit Card,
8338,11,97,4982,178,2,2025-01-24,274.71,28.5,Debit Card,
8339,10,101,4955,1455,2,2025-05-17,18.85,33.9,Credit Card,Promo code WELCOME15 applied at checkout
8341,12,60,4138,225,1,2025-01-23,173.74,9.6,Online,
8343,11,64,2727,213,2,2025-07-12,161.98,27.4,Credit Card,
8344,9,120,1912,863,2,2025-11-07,72.02,11.6,Debit Card,Loyalty tier discount applied
8345,11,63,641,181,2,2025-08-10,55.87,23.0,Debit Card,Price matched to competitor flyer
8349,10,101,2636,680,1,2025-02-27,142.19,25.5,Online,
8350,10,67,4617,1430,1,2024-11-22,188.57,29.9,Credit Card,
8353,12,60,1027,253,2,2025-05-19,39.13,5.8,Debit Card,
8354,9,2,512,96,5,2024-12-03,54.78,6.6,Cash,
8355,10,101,499,220,1,2025-10-02,136.86,29.5,Cash,Promo code SAVE10 applied at checkout
8356,11,81,1954,802,3,2024-11-22,251.78,26.0,Cash,
8364,9,65,4891,955,1,2025-10-18,270.82,10.5,Cash,Promo code SAVE10 applied at checkout
8366,10,38,1609,1312,2,2025-08-22,204.42,25.4,Credit Card,
8367,11,97,2178,743,1,2025-07-18,167.67,28.2,Online,Promo code SEASON25 applied at checkout
8374,9,25,3523,251,1,2025-06-22,112.61,11.6,Credit Card,Price matched to competitor flyer
8379,9,51,4790,66,2,2025-09-25,239.56,10.4,Cash,
8380,9,2,1962,82,3,2025-07-18,182.41,11.9,Cash,Loyalty tier discount applied
8382,9,106,1868,17,1,2025-04-29,104.75,8.3,Credit Card,
8384,9,65,545,690,3,2025-01-10,293.95,10.6,Cash,
8388,11,12,2362,1141,4,2025-03-04,136.32,29.8,Debit Card,
8390,11,44,4942,613,1,2025-08-23,203.77,33.4,Debit Card,Price matched to competitor flyer
8393,12,102,134,210,2,2025-06-12,79.21,8.3,Online,
8395,10,16,1654,90,1,2025-04-13,9.95,29.5,Credit Card,Promo code SEASON25 applied at checkout
8397,11,97,742,39,2,2024-10-27,286.48,25.4,Debit Card,Promo code WELCOME15 applied at checkout
8401,11,12,1512,242,2,2025-10-05,119.69,33.9,Credit Card,
8402,12,18,4979,697,5,2024-10-22,207.95,6.6,Credit Card,
8405,10,55,110,251,4,2025-01-25,13.57,32.3,Online,Promo code SAVE10 applied at checkout
8406,11,81,903,770,3,2025-03-03,109.39,26.3,Credit Card,
8407,10,101,4961,273,1,2024-10-13,211.05,27.4,Cash,
8416,11,64,1614,244,1,2025-10-13,114.67,27.8,Online,
8419,10,87,1888,206,5,2025-11-12,286.12,26.9,Credit Card,
8421,10,87,3422,167,3,2025-03-29,228.7,32.2,Cash,Promo code SEASON25 applied at checkout
8424,9,52,4694,1496,2,2025-03-23,203.6,4.1,Credit Card,Promo code SAVE10 applied at checkout
8428,12,100,1274,61,2,2025-04-09,102.58,11.7,Credit Card,
8429,10,16,4005,24,2,2025-10-09,291.78,30.2,Cash,Promo code SAVE10 applied at checkout
8430,10,87,1998,199,1,2024-11-06,86.56,24.5,Online,Promo code SAVE10 applied at checkout
8432,12,102,2538,286,2,2025-05-23,242.41,7.2,Debit Card,
8433,9,37,3829,1254,1,2025-03-24,21.98,7.6,Credit Card,
8434,12,60,3034,1121,4,2024-12-31,286.79,11.8,Credit Card,Price matched to competitor flyer
8440,9,2,1137,1374,1,2024-10-22,235.26,11.8,Credit Card,Promo code SAVE10 applied at checkout
8441,11,81,1450,150,1,2025-07-15,214.59,27.2,Cash,Loyalty tier discount applied
8443,9,51,3509,13,4,2025-09-04,259.83,4.5,Debit Card,
8450,9,27,26,288,1,2025-04-10,48.36,5.2,Credit Card,Loyalty tier discount applied
8451,10,67,4930,61,1,2024-10-12,188.76,30.3,Credit Card,
8456,12,100,2592,84,2,2025-05-25,90.32,4.7,Credit Card,Loyalty tier discount applied
8459,9,51,754,1096,1,2025-06-30,273.27,9.7,Debit Card,Promo code LOYALTY20 applied at checkout
8460,11,44,886,1132,1,2025-11-07,289.33,22.6,Debit Card,Loyalty tier discount applied
8469,11,44,4874,938,2,2025-05-23,210.93,31.6,Credit Card,Price matched to competitor flyer
8472,12,36,3190,272,1,2024-11-09,16.09,10.5,Debit Card,
8473,9,111,535,188,4,2025-11-28,55.45,7.6,Cash,Loyalty tier discount applied
8474,12,93,3929,712,3,2025-11-17,16.62,5.0,Credit Card,
8484,12,100,3941,219,3,2025-02-27,111.71,8.9,Debit Card,Promo code SAVE10 applied at checkout
8487,9,106,2004,1178,4,2024-11-24,90.69,4.5,Debit Card,Price matched to competitor flyer
8488,11,63,4627,194,1,2025-02-27,74.77,29.5,Cash,Price matched to competitor flyer
8489,11,12,2850,140,5,2025-04-03,193.26,24.6,Debit Card,
8491,9,24,4158,36,1,2025-01-24,265.29,11.5,Credit Card,
8493,11,97,3186,166,4,2025-02-26,46.25,33.2,Online,
8497,10,90,1136,475,1,2025-09-04,157.68,23.4,Credit Card,
8498,11,63,4244,78,3,2024-12-06,8.07,29.9,Online,Loyalty tier discount applied
8502,11,63,4778,29,1,2025-08-03,115.68,27.2,Credit Card,
8503,9,120,3863,171,4,2025-04-10,161.74,9.8,Credit Card,Promo code WELCOME15 applied at checkout
8505,9,111,2359,1493,5,2025-07-14,104.55,7.2,Online,Price matched to competitor flyer
8506,9,27,4174,15,1,2025-10-14,230.52,9.2,Credit Card,Price matched to competitor flyer
8508,9,65,150,123,1,2024-11-15,116.36,7.2,Credit Card,
8509,9,61,1434,1445,2,2025-03-23,157.2,5.3,Credit Card,Promo code WELCOME15 applied at checkout
8510,12,102,4622,193,5,2025-07-15,39.36,6.4,Debit Card,
8512,12,36,3720,332,1,2024-10-22,100.68,9.8,Credit Card,Promo code SEASON25 applied at checkout
8518,12,36,1975,268,3,2025-06-19,133.46,10.9,Credit Card,Loyalty tier discount applied
8521,9,6,4016,91,3,2024-10-13,287.03,10.1,Credit Card,Promo code SAVE10 applied at checkout
8522,10,87,4826,86,2,2025-06-05,42.75,33.6,Credit Card,Promo code WELCOME15 applied at checkout
8523,9,106,1232,76,1,2025-10-12,50.78,5.1,Debit Card,Promo code SAVE10 applied at checkout
8524,10,55,1427,218,1,2024-10-09,246.79,26.3,Credit Card,
8527,11,64,288,125,1,2024-11-30,192.82,27.6,Cash,Promo code SAVE10 applied at checkout
8532,10,75,1655,123,1,2025-02-25,179.38,32.3,Online,Promo code SAVE10 applied at checkout
8533,11,63,4490,1108,2,2025-08-09,191.1,25.8,Debit Card,Price matched to competitor flyer
8536,11,44,3446,835,5,2025-11-03,73.94,26.8,Debit Card,
8538,9,37,3584,5,1,2025-09-08,150.94,10.7,Online,
8542,11,64,3856,629,4,2025-06-01,165.58,28.5,Debit Card,Loyalty tier discount applied
8543,11,81,3430,1482,5,2025-06-19,129.32,28.8,Online,Promo code SAVE10 applied at checkout
8544,12,36,4178,148,3,2025-12-07,87.34,4.5,Credit Card,Loyalty tier discount applied
8546,12,108,607,1052,3,2025-11-28,139.9,8.0,Credit Card,Loyalty tier discount applied
8547,9,24,4740,103,1,2025-07-14,188.0,7.5,Credit Card,
8549,10,90,4490,204,1,2025-01-08,191.1,23.4,Credit Card,Promo code LOYALTY20 applied at checkout
8556,11,63,2177,717,1,2025-03-27,173.0,24.5,Cash,Price matched to competitor flyer
8561,9,37,2054,1005,2,2024-10-05,88.31,11.0,Online,Promo code LOYALTY20 applied at checkout
8568,12,60,2083,98,1,2025-11-17,24.97,5.6,Cash,Price matched to competitor flyer
8569,11,12,4667,456,5,2025-06-06,95.59,33.7,Online,Promo code SAVE10 applied at checkout
8570,9,37,1235,898,1,2025-04-03,256.13,11.8,Online,
8574,10,33,2423,287,5,2025-08-24,54.43,23.3,Debit Card,Promo code LOYALTY20 applied at checkout
8578,11,63,278,973,2,2025-06-18,272.39,28.2,Credit Card,Promo code LOYALTY20 applied at checkout
8579,11,97,4260,40,1,2025-08-17,80.05,29.8,Debit Card,Price matched to competitor flyer
8587,11,63,582,181,1,2025-08-06,73.43,22.5,Cash,Loyalty tier discount applied
8588,11,64,869,388,1,2024-11-23,198.56,26.6,Credit Card,Promo code LOYALTY20 applied at checkout
8590,12,100,1611,296,2,2025-08-01,191.83,10.4,Online,Promo code SAVE10 applied at checkout
8591,12,108,3083,785,3,2025-09-15,237.27,10.1,Credit Card,Price matched to competitor flyer
